observer,age,luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,L,M,S,bkg_label,R,L_delta,M_delta,S_delta,R_delta,col_dir_label,sensitivity,L_delta_norm,M_delta_norm,S_delta_norm
obs_42,25,7000,1,11,9,0.5,0.785398163397448,-1.84004008766922,hdr_csf,0.5,-1,0,0,0,180,0.00976259083056796,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.21790339251296,1.35349467618629,4.18238040814209,42.8877851968423,C3,69.1894833510578,0.450449715432405,0.274890824273731,0.84942927227461
obs_42,25,7000,2,11,9,0.25,0.196349540849362,-1.66407789480865,hdr_csf,0.5,-1,0,0,0,180,0.017501595842568,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.32586654125458,2.02963874463161,6.27170647251589,42.8877851968423,C3,46.1400323636088,0.450449715432405,0.274890824273731,0.84942927227461
obs_42,25,7000,4,11,9,0.125,0.0490873852123405,-1.47862504627652,hdr_csf,0.5,-1,0,0,0,180,0.00687143001010913,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.09750507243279,3.11079643985445,9.61254913866736,42.8877851968423,C3,30.1040582932256,0.450449715432405,0.274890824273731,0.84942927227461
obs_42,25,7000,6,11,9,0.0833333333333333,0.0218166156499291,-1.26389754262413,hdr_csf,0.5,-1,0,0,0,180,0.0133248266455547,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.35766905890918,5.10033963370404,15.7603579343066,42.8877851968423,C3,18.3610512415478,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,0.5,11,9,1,3.14159265358979,-1.96540365180351,hdr_csf,0.5,-1,0,0,0,180,0.00862072935904151,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,1.66180117260772,1.01412849973426,3.13371839819731,42.8877851968423,C3,92.342930297567,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,0.5,11,9,1,3.14159265358979,-1.711936202068,hdr_csf,0.5,-1,0,0,0,180,0.00621710219133447,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.97883543106893,1.81786001626459,5.61729739358311,42.8877851968423,C3,51.5152962966685,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,1,11,9,0.5,0.785398163397448,-1.53481335304293,hdr_csf,0.5,-1,0,0,0,180,0.0110777919757347,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,4.47887930942767,2.73327473191819,8.44598422880757,42.8877851968423,C3,34.262050671363,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,2,11,9,0.25,0.196349540849362,-1.41263442058153,hdr_csf,0.5,-1,0,0,0,180,0.00615288268588569,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.93401025207641,3.62128094115055,11.1899771215367,42.8877851968423,C3,25.8603513192167,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,4,11,9,0.125,0.0490873852123405,-0.974638410422929,hdr_csf,0.5,-1,0,0,0,180,0.00729188361039873,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,16.2683797855807,9.92791908984445,30.6778704235333,42.8877851968423,C3,9.43275187038256,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,6,11,9,0.0833333333333333,0.0218166156499291,-0.837087752959029,hdr_csf,0.5,-1,0,0,0,180,0.0113003414539388,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,22.3303206809532,13.6272708095541,42.109090972502,42.8877851968423,C3,6.87207282165996,0.450449715432405,0.274890824273731,0.84942927227461
obs_74,44,7000,0.5,11,9,1,3.14159265358979,-1.31679004559018,hdr_csf,0.5,-1,0,0,0,180,0.029701719416881,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,7.39933461039769,4.51550777022212,13.9531921057892,42.8877851968423,C3,20.7391066806049,0.450449715432405,0.274890824273731,0.84942927227461
obs_74,44,7000,1,11,9,0.5,0.785398163397448,-1.4178013677451,hdr_csf,0.5,-1,0,0,0,180,0.0100048360306762,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.8638296500585,3.57845262341433,11.0576350294951,42.8877851968423,C3,26.1698580975999,0.450449715432405,0.274890824273731,0.84942927227461
obs_74,44,7000,2,11,9,0.25,0.196349540849362,-1.32435359253276,hdr_csf,0.5,-1,0,0,0,180,0.0707600377712964,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,7.27158559025949,4.43754782876175,13.7122911716958,42.8877851968423,C3,21.1034564533062,0.450449715432405,0.274890824273731,0.84942927227461
obs_74,44,7000,4,11,9,0.125,0.0490873852123405,-0.8861668614415,hdr_csf,0.5,-1,0,0,0,180,NaN,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,19.9441646773026,12.1710985261294,37.6094305480994,42.8877851968423,C3,7.69426006721502,0.450449715432405,0.274890824273731,0.84942927227461
obs_74,44,7000,6,11,9,0.0833333333333333,0.0218166156499291,-0.826360012083091,hdr_csf,0.5,-1,0,0,0,180,NaN,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,22.8887829481432,13.9680772252187,43.1622034087184,42.8877851968423,C3,6.70440146154554,0.450449715432405,0.274890824273731,0.84942927227461
obs_75,23,7000,0.5,11,9,1,3.14159265358979,-1.56388413384155,hdr_csf,0.5,-1,0,0,0,180,0.00625589754580035,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,4.18888636450256,2.55630403589387,7.8991340749873,42.8877851968423,C3,36.6339825188247,0.450449715432405,0.274890824273731,0.84942927227461
obs_75,23,7000,1,11,9,0.5,0.785398163397448,-1.65464450914731,hdr_csf,0.5,-1,0,0,0,180,0.0106716099655118,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.39889856363165,2.07420716623743,6.40942559075519,42.8877851968423,C3,45.1486229958466,0.450449715432405,0.274890824273731,0.84942927227461
obs_75,23,7000,2,11,9,0.25,0.196349540849362,-1.28966219666512,hdr_csf,0.5,-1,0,0,0,180,0.0131419043320607,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,7.87626856370662,4.80656082910432,14.8525636604884,42.8877851968423,C3,19.483285595116,0.450449715432405,0.274890824273731,0.84942927227461
obs_75,23,7000,4,11,9,0.125,0.0490873852123405,-1.30035658208654,hdr_csf,0.5,-1,0,0,0,180,0.0111049715825618,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,7.68468607226125,4.68964596117223,14.4912896476216,42.8877851968423,C3,19.9690121896385,0.450449715432405,0.274890824273731,0.84942927227461
obs_75,23,7000,6,11,9,0.0833333333333333,0.0218166156499291,-1.28099580674148,hdr_csf,0.5,-1,0,0,0,180,0.0366804761622226,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.03501896464789,4.90343963060749,15.1519250163179,42.8877851968423,C3,19.0983481838309,0.450449715432405,0.274890824273731,0.84942927227461
obs_76,23,7000,0.5,11,9,1,3.14159265358979,-1.41345794691137,hdr_csf,0.5,-1,0,0,0,180,0.0742704827959482,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.92276860952664,3.61442063181784,11.1687783507903,42.8877851968423,C3,25.9094352603443,0.450449715432405,0.274890824273731,0.84942927227461
obs_76,23,7000,1,11,9,0.5,0.785398163397448,-1.67521191094091,hdr_csf,0.5,-1,0,0,0,180,0.00471483194039669,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.2416849291574,1.97826618972641,6.11296217087066,42.8877851968423,C3,47.3382186128795,0.450449715432405,0.274890824273731,0.84942927227461
obs_76,23,7000,2,11,9,0.25,0.196349540849362,-1.42232671922328,hdr_csf,0.5,-1,0,0,0,180,0.00592972302301303,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.80304573927104,3.54135871755425,10.9430126169654,42.8877851968423,C3,26.4439738622165,0.450449715432405,0.274890824273731,0.84942927227461
obs_76,23,7000,4,11,9,0.125,0.0490873852123405,-1.26383672688717,hdr_csf,0.5,-1,0,0,0,180,0.00672135468768331,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.35883949374974,5.10105390166128,15.762565065493,42.8877851968423,C3,18.3584802609591,0.450449715432405,0.274890824273731,0.84942927227461
obs_76,23,7000,6,11,9,0.0833333333333333,0.0218166156499291,-1.15066357297762,hdr_csf,0.5,-1,0,0,0,180,0.00683989870879141,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,10.8472372697077,6.61962010854048,20.4550264869254,42.8877851968423,C3,14.1469745737999,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,0.5,11,9,1,3.14159265358979,-1.72287400613397,hdr_csf,0.5,-1,0,0,0,180,0.0166775534681665,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.90474964132303,1.7726485240325,5.47759114821599,42.8877851968423,C3,52.8291965914953,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,1,11,9,0.5,0.785398163397448,-1.61529398992557,hdr_csf,0.5,-1,0,0,0,180,0.00754228089232402,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.72124893155126,2.27092425874863,7.01729330397277,42.8877851968423,C3,41.2376577523288,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,2,11,9,0.25,0.196349540849362,-1.38435837932577,hdr_csf,0.5,-1,0,0,0,180,0.00834539691847501,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,6.33321648527974,3.86489998838456,11.9427747114561,42.8877851968423,C3,24.2302770175638,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,4,11,9,0.125,0.0490873852123405,-1.02564491020089,hdr_csf,0.5,-1,0,0,0,180,0.0063981402673886,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,14.4656449923913,8.82778463250316,27.2783884147301,42.8877851968423,C3,10.608278437031,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,6,11,9,0.0833333333333333,0.0218166156499291,-0.898131941553925,hdr_csf,0.5,-1,0,0,0,180,0.121843291420179,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,19.402190810478,11.8403542990113,36.587410883048,42.8877851968423,C3,7.90918877922062,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,0.25,11,9,2,12.5663706143592,-1.65765135969263,hdr_csf,0.5,-1,0,0,0,180,0.00881083673288136,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.37544746589228,2.05989593156052,6.36520301006675,42.8877851968423,C3,45.4622954145028,0.450449715432405,0.274890824273731,0.84942927227461
obs_79,41,7000,0.5,11,9,1,3.14159265358979,-1.64987350782133,hdr_csf,0.5,-1,0,0,0,180,0.00794475192900194,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.43644347766083,2.09711927387382,6.48022538906521,42.8877851968423,C3,44.6553510477019,0.450449715432405,0.274890824273731,0.84942927227461
obs_80,41,7000,0.5,11,9,1,3.14159265358979,-1.741552020621,hdr_csf,0.5,-1,0,0,0,180,0.012003342451168,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.78247129228655,1.69802710680016,5.24700645589958,42.8877851968423,C3,55.1508259136161,0.450449715432405,0.274890824273731,0.84942927227461
obs_80,41,7000,1,11,9,0.5,0.785398163397448,-2.29463192296615,hdr_csf,0.5,-1,0,0,0,180,NaN,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,0.778665243424449,0.47518718131008,1.46835712934714,42.8877851968423,C3,197.075175945514,0.450449715432405,0.274890824273731,0.84942927227461
obs_80,41,7000,2,11,9,0.25,0.196349540849362,-1.47413291296249,hdr_csf,0.5,-1,0,0,0,180,0.00978818370221576,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,5.15050484359143,3.1431400073626,9.71249271839142,42.8877851968423,C3,29.7942812424434,0.450449715432405,0.274890824273731,0.84942927227461
obs_80,41,7000,4,11,9,0.125,0.0490873852123405,-1.2718169297444,hdr_csf,0.5,-1,0,0,0,180,0.0120570437865432,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.20664756729112,5.0081774657824,15.4755712615038,42.8877851968423,C3,18.6989374884516,0.450449715432405,0.274890824273731,0.84942927227461
obs_80,41,7000,6,11,9,0.0833333333333333,0.0218166156499291,-1.27096064215164,hdr_csf,0.5,-1,0,0,0,180,0.0131745012664491,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.22284437168462,5.01806170537184,15.5061141596294,42.8877851968423,C3,18.6621055822185,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,0.125,11,9,4,50.2654824574367,-1.88434617733344,hdr_csf,0.5,-1,0,0,0,180,0.00852642703271534,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.00279517083529,1.22222302845472,3.77674307740353,42.8877851968423,C3,76.6207109369697,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,0.25,11,9,2,12.5663706143592,-2.05747578044652,hdr_csf,0.5,-1,0,0,0,180,0.00725676622487387,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,1.34433322545974,0.820390946613097,2.53505764189611,42.8877851968423,C3,114.149964416784,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,7000,0.5,11,9,1,3.14159265358979,-1.79538178323047,hdr_csf,0.5,-1,0,0,0,180,0.00621547210709999,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.45810782693232,1.50008150421516,4.63534257225426,42.8877851968423,C3,62.4283394606168,0.450449715432405,0.274890824273731,0.84942927227461
obs_38,29,10000,0.5,11,10,1,3.14159265358979,-1.74412151744149,hdr_csf,0.5,-1,0,0,0,180,0.0520797359334368,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,3.95151063775769,2.41144345112286,7.45150610694432,42.8877851968423,C3,55.4780921302139,0.450449715432405,0.274890824273731,0.84942927227461
obs_38,29,10000,1,11,10,0.5,0.785398163397448,-1.66804813106145,hdr_csf,0.5,-1,0,0,0,180,NaN,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,4.70800095004813,2.87309818943475,8.87804716899121,42.8877851968423,C3,46.5637695363678,0.450449715432405,0.274890824273731,0.84942927227461
obs_38,29,10000,2,11,10,0.25,0.196349540849362,-1.56441685148584,hdr_csf,0.5,-1,0,0,0,180,0.0239567833139075,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,5.9767875863886,3.64738617839777,11.2706438834632,42.8877851968423,C3,36.678946348084,0.450449715432405,0.274890824273731,0.84942927227461
obs_38,29,10000,4,11,10,0.125,0.0490873852123405,-1.35324897947159,hdr_csf,0.5,-1,0,0,0,180,0.0202808070358069,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,9.71931579885436,5.93129630187256,18.3280642948189,42.8877851968423,C3,22.5553192994184,0.450449715432405,0.274890824273731,0.84942927227461
obs_38,29,10000,6,11,10,0.0833333333333333,0.0218166156499291,-1.29964590700876,hdr_csf,0.5,-1,0,0,0,180,0.0280231409740224,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,10.9961021557227,6.7104661892907,20.7357463707721,42.8877851968423,C3,19.9363618226256,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,10000,0.5,11,10,1,3.14159265358979,-1.85469190125116,hdr_csf,0.5,-1,0,0,0,180,0.0103516830042692,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,3.06332285844806,1.86941919758347,5.77661838213367,42.8877851968423,C3,71.5635541354933,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,10000,1,11,10,0.5,0.785398163397448,-1.56493839653327,hdr_csf,0.5,-1,0,0,0,180,0.00620022834347124,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,5.96961435914288,3.64300865459718,11.2571170701688,42.8877851968423,C3,36.7230206218074,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,10000,2,11,10,0.25,0.196349540849362,-1.31896458436358,hdr_csf,0.5,-1,0,0,0,180,0.0126766535549144,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,10.5176832747758,6.41850694050891,19.8335746344773,42.8877851968423,C3,20.8432090497339,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,10000,4,11,10,0.125,0.0490873852123405,-1.28087008813749,hdr_csf,0.5,-1,0,0,0,180,0.010691457075433,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,11.4819218011673,7.00694181844372,21.6518739955627,42.8877851968423,C3,19.0928204364495,0.450449715432405,0.274890824273731,0.84942927227461
obs_50,34,10000,6,11,10,0.0833333333333333,0.0218166156499291,-1.08318081749042,hdr_csf,0.5,-1,0,0,0,180,0.0118991935193935,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,18.1010536412371,11.0463241183007,34.1338096020775,42.8877851968423,C3,12.1110226818851,0.450449715432405,0.274890824273731,0.84942927227461
obs_40,25,10000,0.5,11,10,1,3.14159265358979,-1.66647401350849,hdr_csf,0.5,-1,0,0,0,180,0.00612986631308699,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,4.72509624856307,2.88353074281191,8.91028438988259,42.8877851968423,C3,46.3953028008073,0.450449715432405,0.274890824273731,0.84942927227461
obs_40,25,10000,2,11,10,0.25,0.196349540849362,-1.49699312713434,hdr_csf,0.5,-1,0,0,0,180,0.00885576531857965,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,6.98058059641407,4.2599595211542,13.1635325607305,42.8877851968423,C3,31.4045899459504,0.450449715432405,0.274890824273731,0.84942927227461
obs_40,25,10000,6,11,10,0.0833333333333333,0.0218166156499291,-1.07713095917726,hdr_csf,0.5,-1,0,0,0,180,0.0136823347719613,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,18.3549714656763,11.2012796608764,34.6126316002753,42.8877851968423,C3,11.943481994782,0.450449715432405,0.274890824273731,0.84942927227461
obs_40,25,10000,1,11,10,0.5,0.785398163397448,-1.63457805463083,hdr_csf,0.5,-1,0,0,0,180,0.0104466002339848,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,5.08518337218148,3.10327701599315,9.58931366416469,42.8877851968423,C3,43.1100031543206,0.450449715432405,0.274890824273731,0.84942927227461
obs_40,25,10000,4,11,10,0.125,0.0490873852123405,-1.31727256771277,hdr_csf,0.5,-1,0,0,0,180,0.00544639072166081,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,10.5587402256231,6.44356229890723,19.9109972072644,42.8877851968423,C3,20.7621616339278,0.450449715432405,0.274890824273731,0.84942927227461
obs_35,Inf,0.02,4,17,11,1.5,7.06858347057703,-1.04777238916139,kim2013,12,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000954536129778769,-0.000820332955540831,-1.14591252940583e-05,NaN,C2,11.1627806056834,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_35,Inf,0.02,2,17,11,1.5,7.06858347057703,-1.39792338916139,kim2013,6,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000426227406365769,-0.000366301889565533,-5.11682386966206e-06,NaN,C2,24.9990433223684,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_35,Inf,0.02,1,17,11,1.5,7.06858347057703,-1.64770038916139,kim2013,3,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000239808388886249,-0.000206092486477317,-2.87887937301093e-06,NaN,C2,44.4324631277716,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_35,Inf,0.02,0.5,17,11,1.5,7.06858347057703,-1.73526938916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000196017737153707,-0.000168458589089754,-2.35317631237563e-06,NaN,C2,54.3587409570148,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_35,Inf,0.02,0.25,17,11,3,28.2743338823081,-1.67916238916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000223050073842176,-0.00019169030967006,-2.67769722199917e-06,NaN,C2,47.7707862336685,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_84,Inf,0.02,2,17,11,1.5,7.06858347057703,-1.48203238916139,kim2013,6,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000351182099880611,-0.000301807591080775,-4.21591132909249e-06,NaN,C2,30.3411745659616,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_84,Inf,0.02,0.5,17,11,1.5,7.06858347057703,-1.59726138916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000269341560105357,-0.000231473436319707,-3.23342258910592e-06,NaN,C2,39.5604651311539,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_84,Inf,0.02,1,17,11,1.5,7.06858347057703,-1.68665038916139,kim2013,3,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000219237262866321,-0.000188413561520709,-2.6319247495575e-06,NaN,C2,48.6015801219684,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_84,Inf,0.02,4,17,11,1.5,7.06858347057703,-1.07855938916139,kim2013,12,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000889212115564394,-0.000764193182538535,-1.06749160428413e-05,NaN,C2,11.9828297550304,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_33,Inf,0.02,0.25,17,11,3,28.2743338823081,-1.56402938916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000290760476127471,-0.000249880956094756,-3.49055485964366e-06,NaN,C2,36.646237270045,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_84,Inf,0.02,0.25,17,11,3,28.2743338823081,-1.64369438916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000242030652342782,-0.000208002310414217,-2.90555745736036e-06,NaN,C2,44.0244956321804,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_33,Inf,0.02,2,17,11,1.5,7.06858347057703,-1.55436938916139,kim2013,6,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000297300316368033,-0.000255501326352033,-3.56906508715814e-06,NaN,C2,35.8401145585336,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_33,Inf,0.02,0.5,17,11,1.5,7.06858347057703,-1.51054738916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000328864784882016,-0.00028262798289059,-3.94799385502565e-06,NaN,C2,32.4001774794503,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_33,Inf,0.02,1,17,11,1.5,7.06858347057703,-1.61321538916139,kim2013,3,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.00025962671082073,-0.000223124447970635,-3.11679664725578e-06,NaN,C2,41.0407594936407,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_33,Inf,0.02,4,17,11,1.5,7.06858347057703,-1.17747838916139,kim2013,12,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000708086592796343,-0.000608533034346313,-8.50051950131704e-06,NaN,C2,15.047986369632,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_39,Inf,0.02,2,17,11,1.5,7.06858347057703,-1.06615738916139,kim2013,6,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000914971088548568,-0.000786330568207427,-1.0984150329175e-05,NaN,C2,11.6454798739282,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_39,Inf,0.02,0.5,17,11,1.5,7.06858347057703,-1.36596638916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000458773550098704,-0.000394272202523811,-5.50753756528777e-06,NaN,C2,23.225570424943,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_39,Inf,0.02,1,17,11,1.5,7.06858347057703,-1.34523538916139,kim2013,3,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.00048120415800871,-0.000413549175188698,-5.77681511114895e-06,NaN,C2,22.142945399748,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_39,Inf,0.02,4,17,11,1.5,7.06858347057703,-0.664885389161392,kim2013,12,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.0023050448040269,-0.00198096662635459,-2.76718674063014e-05,NaN,C2,4.62259014588518,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_39,Inf,0.02,0.25,17,11,3,28.2743338823081,-1.34527938916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.00048115540788336,-0.000413507279095754,-5.7762298700281e-06,NaN,C2,22.1451888980983,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_27,Inf,0.02,2,17,11,1.5,7.06858347057703,-1.20553838916139,kim2013,6,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000663783375622054,-0.000570458635745,-7.96866313601873e-06,NaN,C2,16.0523414539166,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_27,Inf,0.02,0.5,17,11,1.5,7.06858347057703,-1.56338138916139,kim2013,1.5,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.000291194636425017,-0.000250254075549279,-3.49576691719924e-06,NaN,C2,36.5915991026926,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_27,Inf,0.02,1,17,11,1.5,7.06858347057703,-1.53619238916139,kim2013,3,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.00031000762172176,-0.000266422045885404,-3.72161521035983e-06,NaN,C2,34.3710175180207,0.758376869995201,-0.651752741220131,-0.00910425001451218
obs_27,Inf,0.02,4,17,11,1.5,7.06858347057703,-0.770455389161393,kim2013,12,-1,0,0,0,180,Inf,gabor,0.0139814630585742,0.00601853694142584,0.000396184365436043,d65,NaN,0.00180762929635953,-0.00155348533904996,-2.17004364172104e-05,NaN,C2,5.89461424329519,0.758376869995201,-0.651752741220131,-0.00910425001451218
