luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,N,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,L,M,S,bkg_label,R,L_delta,M_delta,S_delta,R_delta,col_dir_label,sensitivity,L_delta_norm,M_delta_norm,S_delta_norm
2000,1,10,8,0.5,0.785398163397448,16,-2.47352571910251,hdr_csf,0.5,-1,0,0,0,180,0.0111203377404724,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,3.7358869482336,-3.16601668782755,-0.0462508596576457,-5.76960760471416,C2,297.526545013942,0.762860488743917,-0.646494144848118,-0.00944433112997181
2000,2,10,8,0.25,0.196349540849362,16,-2.20785548613624,hdr_csf,0.5,-1,0,0,0,180,0.0086691175292796,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,6.88753721602717,-5.83691585589486,-0.085268778627229,-5.76960760471416,C2,161.382145955469,0.762860488743917,-0.646494144848118,-0.00944433112997181
2000,4,10,8,0.125,0.0490873852123405,16,-1.90000866491101,hdr_csf,0.5,-1,0,0,0,180,0.00920353254622662,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,13.992998247875,-11.8585135415998,-0.173235487882778,-5.76960760471416,C2,79.434408307699,0.762860488743917,-0.646494144848118,-0.00944433112997181
2000,6,10,8,0.0833333333333333,0.0218166156499291,16,-1.75851488616251,hdr_csf,0.5,-1,0,0,0,180,0.0137597699715977,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,19.3822664024689,-16.4257055227944,-0.23995546322716,-5.76960760471416,C2,57.3475523032246,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,0.125,10,9,4,50.2654824574367,6,-2.56412093590571,hdr_csf,0.5,-1,0,0,0,180,0.0107523585693181,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,10.6136937712217,-8.99468641979848,-0.131399174510381,-5.76960760471416,C2,366.539628973994,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,0.25,10,9,2,12.5663706143592,7,-2.6675877274216,hdr_csf,0.5,-1,0,0,0,180,0.0108289789022463,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,8.36372532453526,-7.08792699479428,-0.103544216289275,-5.76960760471416,C2,465.144325762916,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,0.5,10,9,1,3.14159265358979,15,-2.5081621626492,hdr_csf,0.5,-1,0,0,0,180,0.00868245694468384,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,12.0732814896246,-10.2316293835027,-0.149469096769083,-5.76960760471416,C2,322.227174135748,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,1,10,9,0.5,0.785398163397448,12,-2.49758551016422,hdr_csf,0.5,-1,0,0,0,180,0.0131533910078971,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,12.3709194424802,-10.4838657971653,-0.153153900773342,-5.76960760471416,C2,314.474554218521,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,2,10,9,0.25,0.196349540849362,12,-2.30520307415423,hdr_csf,0.5,-1,0,0,0,180,0.0128083771127949,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,19.2656832123665,-16.3269058721361,-0.238512145257804,-5.76960760471416,C2,201.931036343938,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,4,10,9,0.125,0.0490873852123405,12,-1.92939213563034,hdr_csf,0.5,-1,0,0,0,180,0.00979959080572592,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,45.7715219478424,-38.7895576932948,-0.566658538456968,-5.76960760471416,C2,84.9947568136427,0.762860488743917,-0.646494144848118,-0.00944433112997181
7000,6,10,9,0.0833333333333333,0.0218166156499291,12,-1.6655635753314,hdr_csf,0.5,-1,0,0,0,180,0.00936873991044599,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,84.0279781201852,-71.2103938527104,-1.04027939742394,-5.76960760471416,C2,46.2981433562858,0.762860488743917,-0.646494144848118,-0.00944433112997181
10000,0.5,10,10,1,3.14159265358979,3,-2.4515322306073,hdr_csf,0.5,-1,0,0,0,180,0.015821990221383,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,19.6497585554647,-16.6523945612964,-0.243267057555135,-5.76960760471416,C2,282.834400517735,0.762860488743917,-0.646494144848118,-0.00944433112997181
10000,1,10,10,0.5,0.785398163397448,3,-2.40678718674604,hdr_csf,0.5,-1,0,0,0,180,0.0118143632526021,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,21.782226126931,-18.4595766337372,-0.269667336722845,-5.76960760471416,C2,255.145073279806,0.762860488743917,-0.646494144848118,-0.00944433112997181
10000,2,10,10,0.25,0.196349540849362,3,-2.2454521872079,hdr_csf,0.5,-1,0,0,0,180,0.0159901326535396,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,31.5818278418283,-26.764352177895,-0.390987925353301,-5.76960760471416,C2,175.975491639922,0.762860488743917,-0.646494144848118,-0.00944433112997181
10000,4,10,10,0.125,0.0490873852123405,3,-1.95729877112371,hdr_csf,0.5,-1,0,0,0,180,0.0254310625259474,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,61.3183807593625,-51.9649067128481,-0.759131061039278,-5.76960760471416,C2,90.6355910336808,0.762860488743917,-0.646494144848118,-0.00944433112997181
10000,6,10,10,0.0833333333333333,0.0218166156499291,3,-1.64772536377314,hdr_csf,0.5,-1,0,0,0,180,0.0392425318704089,gabor,6868.61910335182,3131.38089664818,238.787121138149,d65,26709.30484827,125.073149257705,-105.994555840687,-1.54842498004203,-5.76960760471416,C2,44.4350183419624,0.762860488743917,-0.646494144848118,-0.00944433112997181
0.02,0.125,11,3,4,50.2654824574367,5,-0.527008857801613,hdr_csf,0.5,-1,0,0,0,180,0.00618201505233749,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,0.00013028841798496,7.95096309003672e-05,0.00024568956818751,42.8877851968423,C3,3.36518432882268,0.450449715432405,0.274890824273731,0.84942927227461
0.02,0.25,11,3,2,12.5663706143592,6,-0.611452007862887,hdr_csf,0.5,-1,0,0,0,180,0.00636405561308556,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,0.000107266141968171,6.54600883785404e-05,0.00020227563208529,42.8877851968423,C3,4.08744580895045,0.450449715432405,0.274890824273731,0.84942927227461
0.02,0.5,11,3,1,3.14159265358979,9,-0.472911874262626,hdr_csf,0.5,-1,0,0,0,180,0.00828037318260722,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,0.000147571602807601,9.00568435174526e-05,0.000278281093064802,42.8877851968423,C3,2.97106309133007,0.450449715432405,0.274890824273731,0.84942927227461
0.02,0.5,11,3,2,12.5663706143592,1,-0.675935133446572,hdr_csf,1,-1,0,0,0,180,0.00879771490590689,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,9.2465460115232e-05,5.64278446119702e-05,0.000174365452580699,42.8877851968423,C3,4.74171157406979,0.450449715432405,0.274890824273731,0.84942927227461
0.02,1,11,3,0.5,0.785398163397448,5,-0.327407784157052,hdr_csf,0.5,-1,0,0,0,180,0.00704883402993715,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,0.000206303637002779,0.000125898573988271,0.000389034207910766,42.8877851968423,C3,2.12523903504512,0.450449715432405,0.274890824273731,0.84942927227461
0.02,1,11,3,1,3.14159265358979,1,-1.07371313744674,hdr_csf,1,-1,0,0,0,180,0.00761325421669984,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,3.69999835590572e-05,2.25795591166047e-05,6.97722032715076e-05,42.8877851968423,C3,11.8498577635924,0.450449715432405,0.274890824273731,0.84942927227461
0.02,2,11,3,0.5,0.785398163397448,1,-0.64493301595493,hdr_csf,1,-1,0,0,0,180,0.00687327149889472,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,9.9307409363442e-05,6.06032031570944e-05,0.00018726756300887,42.8877851968423,C3,4.41502346341027,0.450449715432405,0.274890824273731,0.84942927227461
0.02,4,11,3,0.25,0.196349540849362,1,-0.0943238092554548,hdr_csf,1,-1,0,0,0,180,NaN,gabor,0.0137372382067036,0.00626276179329636,0.000477574242276299,d65,0.0534186096965401,0.000352850599202682,0.000215330121736664,0.000665383099231574,42.8877851968423,C3,1.24257842673589,0.450449715432405,0.274890824273731,0.84942927227461
0.2,0.5,11,4,1,3.14159265358979,14,-0.78610854016271,hdr_csf,0.5,-1,0,0,0,180,0.0127282382281246,gabor,0.137372382067036,0.0626276179329636,0.00477574242276299,d65,0.534186096965401,0.000717473935160245,0.000437844657625748,0.00135296647270415,42.8877851968423,C3,6.11094732426983,0.450449715432405,0.274890824273731,0.84942927227461
0.2,1,11,4,0.5,0.785398163397448,14,-0.577730453754922,hdr_csf,0.5,-1,0,0,0,180,0.0115573546490097,gabor,0.137372382067036,0.0626276179329636,0.00477574242276299,d65,0.534186096965401,0.00115926897924422,0.000707453894056751,0.00218607531911676,42.8877851968423,C3,3.78207776003742,0.450449715432405,0.274890824273731,0.84942927227461
0.2,2,11,4,0.25,0.196349540849362,6,-0.382297019524507,hdr_csf,0.5,-1,0,0,0,180,0.0113250355787288,gabor,0.137372382067036,0.0626276179329636,0.00477574242276299,d65,0.534186096965401,0.00181809950683442,0.00110951090637413,0.00342845580339795,42.8877851968423,C3,2.41155415741508,0.450449715432405,0.274890824273731,0.84942927227461
0.2,4,11,4,0.125,0.0490873852123405,2,-0.171911775636097,hdr_csf,0.5,-1,0,0,0,180,NaN,gabor,0.137372382067036,0.0626276179329636,0.00477574242276299,d65,0.534186096965401,0.00295122888516723,0.00180101288350309,0.00556523873444336,42.8877851968423,C3,1.485633813879,0.450449715432405,0.274890824273731,0.84942927227461
2,0.5,11,5,1,3.14159265358979,14,-1.24297390311414,hdr_csf,0.5,-1,0,0,0,180,0.0110972825893192,gabor,1.37372382067036,0.626276179329636,0.0477574242276299,d65,5.34186096965401,0.00250576746143715,0.00152916620726807,0.00472521606371701,42.8877851968423,C3,17.4974154297071,0.450449715432405,0.274890824273731,0.84942927227461
2,1,11,5,0.5,0.785398163397448,14,-0.946712690196726,hdr_csf,0.5,-1,0,0,0,180,0.00898741004935526,gabor,1.37372382067036,0.626276179329636,0.0477574242276299,d65,5.34186096965401,0.00495680664559276,0.00302493401125696,0.00934722904138151,42.8877851968423,C3,8.84530250579611,0.450449715432405,0.274890824273731,0.84942927227461
2,2,11,5,0.25,0.196349540849362,14,-0.762774145247278,hdr_csf,0.5,-1,0,0,0,180,0.00960665781068282,gabor,1.37372382067036,0.626276179329636,0.0477574242276299,d65,5.34186096965401,0.00757077820662595,0.00462013270363649,0.0142764894777068,42.8877851968423,C3,5.79127442997019,0.450449715432405,0.274890824273731,0.84942927227461
2,4,11,5,0.125,0.0490873852123405,13,-0.614731343162208,hdr_csf,0.5,-1,0,0,0,180,0.010920476288158,gabor,1.37372382067036,0.626276179329636,0.0477574242276299,d65,5.34186096965401,0.0106459231151311,0.00649676640924039,0.0200754011259537,42.8877851968423,C3,4.1184267224974,0.450449715432405,0.274890824273731,0.84942927227461
2,6,11,5,0.0833333333333333,0.0218166156499291,10,-0.37052540485652,hdr_csf,0.5,-1,0,0,0,180,0.0118655754433843,gabor,1.37372382067036,0.626276179329636,0.0477574242276299,d65,5.34186096965401,0.0186805330066239,0.0113999563994265,0.0352265547382713,42.8877851968423,C3,2.34706655465675,0.450449715432405,0.274890824273731,0.84942927227461
20,0.125,11,6,2,12.5663706143592,2,-1.56049938536568,hdr_csf,2,-1,0,0,0,180,0.00742379949486781,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0120618877676272,0.00736087105207161,0.0227455367329477,42.8877851968423,C3,36.3495790109092,0.450449715432405,0.274890824273731,0.84942927227461
20,0.125,11,6,4,50.2654824574367,6,-1.74500870032827,hdr_csf,0.5,-1,0,0,0,180,0.00856517827301362,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00788689335108557,0.00481304469724825,0.0148725992051945,42.8877851968423,C3,55.5915393948793,0.450449715432405,0.274890824273731,0.84942927227461
20,0.25,11,6,2,12.5663706143592,7,-1.71356553731631,hdr_csf,0.5,-1,0,0,0,180,0.0091569305077036,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00847908777774441,0.00517443645419118,0.015989321590953,42.8877851968423,C3,51.7089283567623,0.450449715432405,0.274890824273731,0.84942927227461
20,0.25,11,6,2,12.5663706143592,2,-1.85321745799423,hdr_csf,2,-1,0,0,0,180,0.00782836974751326,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00614748121799616,0.00375155343943342,0.0115925270200507,42.8877851968423,C3,71.3210056090257,0.450449715432405,0.274890824273731,0.84942927227461
20,0.5,11,6,0.1,0.0314159265358979,1,-0.274606878821255,hdr_csf,0.05,-1,0,0,0,180,0.0116648588458321,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.232974178869851,0.142174502213975,0.439327810488734,42.8877851968423,C3,1.88194479129388,0.450449715432405,0.274890824273731,0.84942927227461
20,0.5,11,6,0.5,0.785398163397448,1,-1.13158847584187,hdr_csf,0.25,-1,0,0,0,180,0.0080564198627301,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0323836795032491,0.0197624197478271,0.0610670722427105,42.8877851968423,C3,13.5390588455551,0.450449715432405,0.274890824273731,0.84942927227461
20,0.5,11,6,1,3.14159265358979,22,-1.5823205963003,hdr_csf,0.5,-1,0,0,0,180,0.0106446998386822,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0114708096294762,0.00700016051981934,0.0216309193726835,42.8877851968423,C3,38.2226326294724,0.450449715432405,0.274890824273731,0.84942927227461
20,0.5,11,6,2,12.5663706143592,2,-1.79642684157566,hdr_csf,2,-1,0,0,0,180,0.00789005763418554,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00700628544349091,0.0042756461258044,0.0132120051178182,42.8877851968423,C3,62.5787438959421,0.450449715432405,0.274890824273731,0.84942927227461
20,1,11,6,0.25,0.196349540849362,1,-1.01534409477076,hdr_csf,0.25,-1,0,0,0,180,0.00815818328048321,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0423224278961957,0.0258276266829979,0.0798089284932735,42.8877851968423,C3,10.3596264256261,0.450449715432405,0.274890824273731,0.84942927227461
20,1,11,6,0.5,0.785398163397448,20,-1.34147165161608,hdr_csf,0.5,-1,0,0,0,180,0.0133062992647063,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0199729868889827,0.0121886875294181,0.037663781632036,42.8877851968423,C3,21.9518765454122,0.450449715432405,0.274890824273731,0.84942927227461
20,1,11,6,1,3.14159265358979,10,-1.6213959409653,hdr_csf,1,-1,0,0,0,180,0.00811388303056713,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0104838000066298,0.00639782938385689,0.0197696797338535,42.8877851968423,C3,41.8211471177262,0.450449715432405,0.274890824273731,0.84942927227461
20,1,11,6,2,12.5663706143592,2,-1.6036755777169,hdr_csf,2,-1,0,0,0,180,0.0116472676955871,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0109204136919949,0.00666427665143702,0.0205930179052825,42.8877851968423,C3,40.1490781206834,0.450449715432405,0.274890824273731,0.84942927227461
20,2,11,6,0.125,0.0490873852123405,1,-0.492481362908897,hdr_csf,0.25,-1,0,0,0,180,0.0135927907072683,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.141069558004855,0.0860889145920767,0.2660199527069,42.8877851968423,C3,3.10800252464812,0.450449715432405,0.274890824273731,0.84942927227461
20,2,11,6,0.25,0.196349540849362,21,-0.953904715922934,hdr_csf,0.5,-1,0,0,0,180,0.00996533771909038,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0487539662793221,0.0297525284576357,0.0919371123531322,42.8877851968423,C3,8.99300253682214,0.450449715432405,0.274890824273731,0.84942927227461
20,2,11,6,0.5,0.785398163397448,10,-1.29324977068102,hdr_csf,1,-1,0,0,0,180,0.00961277926693634,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0223184946053791,0.0136200538449272,0.042086790115326,42.8877851968423,C3,19.6448976592002,0.450449715432405,0.274890824273731,0.84942927227461
20,2,11,6,1,3.14159265358979,10,-1.3798296865,hdr_csf,2,-1,0,0,0,180,0.0101365918050259,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0182845797080907,0.0111583224836336,0.034479891324565,42.8877851968423,C3,23.978923739553,0.450449715432405,0.274890824273731,0.84942927227461
20,2,11,6,2,12.5663706143592,2,-1.92653666605163,hdr_csf,2,-1,0,0,0,180,0.00796782816240743,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00519251790172496,0.00316877883847941,0.0097917182571669,42.8877851968423,C3,84.4377526911237,0.450449715432405,0.274890824273731,0.84942927227461
20,4,11,6,0.125,0.0490873852123405,21,-0.795357131475777,hdr_csf,0.5,-1,0,0,0,180,0.0129010119330663,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0702356388538316,0.0428619044400731,0.132445876987806,42.8877851968423,C3,6.24247959561581,0.450449715432405,0.274890824273731,0.84942927227461
20,4,11,6,0.25,0.196349540849362,10,-1.23375838616431,hdr_csf,1,-1,0,0,0,180,0.0114595098159165,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0255950676856363,0.015619610829796,0.048265542130844,42.8877851968423,C3,17.130040358367,0.450449715432405,0.274890824273731,0.84942927227461
20,4,11,6,0.5,0.785398163397448,10,-1.4125146009,hdr_csf,2,-1,0,0,0,180,0.0117451413592921,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0169589932622078,0.0103493719209609,0.0319801851609537,42.8877851968423,C3,25.8532175613946,0.450449715432405,0.274890824273731,0.84942927227461
20,4,11,6,2,12.5663706143592,2,-1.98787878888182,hdr_csf,2,-1,0,0,0,180,0.00718495913825119,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00450853950732403,0.00275137512352356,0.0085019155335714,42.8877851968423,C3,97.2475768966515,0.450449715432405,0.274890824273731,0.84942927227461
20,6,11,6,0.0416666666666667,0.00545415391248228,1,-0.299044964991137,hdr_csf,0.25,-1,0,0,0,180,NaN,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.220226564310347,0.134395160472307,0.415289174016021,42.8877851968423,C3,1.99087945545126,0.450449715432405,0.274890824273731,0.84942927227461
20,6,11,6,0.0833333333333333,0.0218166156499291,19,-0.698290299168407,hdr_csf,0.5,-1,0,0,0,180,0.0145405237063799,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0878262560058669,0.0535967302879811,0.1656171380951,42.8877851968423,C3,4.99218072555428,0.450449715432405,0.274890824273731,0.84942927227461
20,6,11,6,0.166666666666667,0.0872664625997165,10,-1.01461588451887,hdr_csf,1,-1,0,0,0,180,0.0106321110740166,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0423934522362772,0.0258709698991652,0.079942861652608,42.8877851968423,C3,10.3422703106707,0.450449715432405,0.274890824273731,0.84942927227461
20,6,11,6,0.333333333333333,0.349065850398866,10,-1.254931216,hdr_csf,2,-1,0,0,0,180,0.0107252448063567,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.0243771793480168,0.0148763839666594,0.0459689261737382,42.8877851968423,C3,17.9858603069167,0.450449715432405,0.274890824273731,0.84942927227461
20,6,11,6,2,12.5663706143592,2,-1.69900929118737,hdr_csf,2,-1,0,0,0,180,0.00713311814175042,gabor,13.7372382067036,6.26276179329636,0.477574242276299,d65,53.4186096965401,0.00876809763905368,0.00535080721495918,0.0165343179085474,42.8877851968423,C3,50.004523270501,0.450449715432405,0.274890824273731,0.84942927227461
200,0.5,11,7,1,3.14159265358979,16,-1.79947241812234,hdr_csf,0.5,-1,0,0,0,180,0.0114352026633962,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.0695732434684586,0.0424576719425445,0.13119677412265,42.8877851968423,C3,63.0191321508327,0.450449715432405,0.274890824273731,0.84942927227461
200,1,11,7,0.5,0.785398163397448,18,-1.59466871581686,hdr_csf,0.5,-1,0,0,0,180,0.0112056027826932,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.111492576746716,0.0680393066579837,0.210245572558688,42.8877851968423,C3,39.3249985984381,0.450449715432405,0.274890824273731,0.84942927227461
200,1,11,7,1,3.14159265358979,1,-1.53308788500988,hdr_csf,1,-1,0,0,0,180,0.00845960046838845,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.128477413113765,0.0784044495565881,0.242274490994381,42.8877851968423,C3,34.1261963331912,0.450449715432405,0.274890824273731,0.84942927227461
200,2,11,7,0.25,0.196349540849362,18,-1.26075361048244,hdr_csf,0.5,-1,0,0,0,180,0.0113483036403961,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.240525462299712,0.146782738061935,0.453567537962886,42.8877851968423,C3,18.2286123987884,0.450449715432405,0.274890824273731,0.84942927227461
200,2,11,7,0.5,0.785398163397448,1,-1.3768060206836,hdr_csf,1,-1,0,0,0,180,0.00782911463585252,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.184123256670735,0.112362805569975,0.347207864861273,42.8877851968423,C3,23.8125563471946,0.450449715432405,0.274890824273731,0.84942927227461
200,2,11,7,1,3.14159265358979,1,-1.79737383692703,hdr_csf,2,-1,0,0,0,180,0.00725461755760184,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.0699102462063614,0.0426633307702244,0.131832272338331,42.8877851968423,C3,62.715348067275,0.450449715432405,0.274890824273731,0.84942927227461
200,4,11,7,0.125,0.0490873852123405,18,-1.09886421196975,hdr_csf,0.5,-1,0,0,0,180,0.0136274395180016,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.349180881143668,0.213090644637369,0.658462979552225,42.8877851968423,C3,12.5563731036491,0.450449715432405,0.274890824273731,0.84942927227461
200,4,11,7,0.25,0.196349540849362,1,-1.44024044463177,hdr_csf,1,-1,0,0,0,180,0.0149983390501114,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.159101481585098,0.0970930514943624,0.300023401260028,42.8877851968423,C3,27.5575398834722,0.450449715432405,0.274890824273731,0.84942927227461
200,4,11,7,0.5,0.785398163397448,1,-1.81221961411828,hdr_csf,2,-1,0,0,0,180,0.00771544252686416,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.0675608421464132,0.0412295866774543,0.127401916379497,42.8877851968423,C3,64.8962518080989,0.450449715432405,0.274890824273731,0.84942927227461
200,6,11,7,0.0833333333333333,0.0218166156499291,18,-0.949040890838862,hdr_csf,0.5,-1,0,0,0,180,0.0159644958454533,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.493030489933758,0.300876109200939,0.92972537427759,42.8877851968423,C3,8.89284844207084,0.450449715432405,0.274890824273731,0.84942927227461
200,6,11,7,0.166666666666667,0.0872664625997165,1,-1.36671719490185,hdr_csf,1,-1,0,0,0,180,0.00972718902064566,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.188450577919053,0.115003590687811,0.355368050588838,42.8877851968423,C3,23.2657573816735,0.450449715432405,0.274890824273731,0.84942927227461
200,6,11,7,0.333333333333333,0.349065850398866,1,-1.77796722417602,hdr_csf,2,-1,0,0,0,180,0.00962473133207592,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.0731050610891945,0.0446129941098958,0.137856849972644,42.8877851968423,C3,59.9745812256616,0.450449715432405,0.274890824273731,0.84942927227461
200,12,11,7,0.166666666666667,0.0872664625997165,1,-1.1991587494938,hdr_csf,2,-1,0,0,0,180,0.00666326455205114,gabor,137.372382067036,62.6276179329636,4.77574242276299,d65,534.186096965401,0.277176188902825,0.169149160108599,0.522681134797846,42.8877851968423,C3,15.818261451881,0.450449715432405,0.274890824273731,0.84942927227461
2000,0.5,11,8,1,3.14159265358979,16,-1.70171676355874,hdr_csf,0.5,-1,0,0,0,180,0.0129614492288357,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,0.871360572453489,0.531755305409475,1.64315605402802,42.8877851968423,C3,50.3172344825698,0.450449715432405,0.274890824273731,0.84942927227461
2000,1,11,8,0.5,0.785398163397448,16,-1.60980622435429,hdr_csf,0.5,-1,0,0,0,180,0.00795273288841556,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,1.07673404265924,0.657086237086547,2.03043621286644,42.8877851968423,C3,40.7198551415024,0.450449715432405,0.274890824273731,0.84942927227461
2000,2,11,8,0.25,0.196349540849362,16,-1.30885028531103,hdr_csf,0.5,-1,0,0,0,180,0.010089657470844,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,2.15310090364942,1.31394839839236,4.06018001801842,42.8877851968423,C3,20.3633996756463,0.450449715432405,0.274890824273731,0.84942927227461
2000,4,11,8,0.125,0.0490873852123405,16,-1.05306382692561,hdr_csf,0.5,-1,0,0,0,180,0.0114878066797526,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,3.88017078681508,2.36790769173104,7.31697797740117,42.8877851968423,C3,11.29961969509,0.450449715432405,0.274890824273731,0.84942927227461
2000,6,11,8,0.0833333333333333,0.0218166156499291,15,-0.970873964135559,hdr_csf,0.5,-1,0,0,0,180,0.0132405909679829,gabor,1373.72382067036,626.276179329636,47.7574242276299,d65,5341.86096965401,4.68857323899705,2.86124226118878,8.84141163367016,42.8877851968423,C3,9.35134251041098,0.450449715432405,0.274890824273731,0.84942927227461
7000,0.125,11,9,4,50.2654824574367,6,-1.65772281204554,hdr_csf,0.5,-1,0,0,0,180,0.00954618276523615,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.37489216566556,2.05955705480733,6.36415586040428,42.8877851968423,C3,45.469775719565,0.450449715432405,0.274890824273731,0.84942927227461
7000,0.25,11,9,2,12.5663706143592,7,-1.81425576136616,hdr_csf,0.5,-1,0,0,0,180,0.0103058397626273,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,2.35356908888449,1.4362858376047,4.43821010409578,42.8877851968423,C3,65.2012259063372,0.450449715432405,0.274890824273731,0.84942927227461
7000,0.5,11,9,1,3.14159265358979,15,-1.61063227337055,hdr_csf,0.5,-1,0,0,0,180,0.0162737939676693,gabor,4808.03337234628,2191.96662765373,167.150984796705,d65,18696.513393789,3.76140796194584,2.29543165344551,7.09302263578193,42.8877851968423,C3,40.7973799712873,0.450449715432405,0.274890824273731,0.84942927227461
