luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,N,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,sensitivity
20,2.82842712474619,93,64,1.25,6.25,1,-1.69569949680408,robson1966,3.53553390593274,-1,16,0,0,180,NaN,grating,49.6248831099997
20,4,93,64,1.25,6.25,1,-1.61584989937298,robson1966,5,-1,16,0,0,180,NaN,grating,41.2904769399999
20,5.65685424949238,93,64,1.25,6.25,1,-1.47570302980284,robson1966,7.07106781186547,-1,16,0,0,180,NaN,grating,29.9021922799999
20,8,93,64,1.25,6.25,1,-1.30376975189936,robson1966,10,-1,16,0,0,180,NaN,grating,20.1265692500002
20,11.3137084989848,93,64,1.25,6.25,1,-1.10016110126118,robson1966,14.1421356237309,-1,16,0,0,180,NaN,grating,12.5939249599999
20,16,93,64,1.25,6.25,1,-0.82662033360756,robson1966,20,-1,16,0,0,180,NaN,grating,6.708421368
20,22.6274169979695,93,64,1.25,6.25,1,-0.505541271373887,robson1966,28.2842712474619,-1,16,0,0,180,NaN,grating,3.202884453
20,0.5,93,64,1.25,6.25,1,-1.25363726656848,robson1966,0.625,-1,22.6274169979695,0,0,180,NaN,grating,17.9323524699999
20,0.707106781186547,93,64,1.25,6.25,1,-1.24682373035083,robson1966,0.883883476483184,-1,22.6274169979695,0,0,180,NaN,grating,17.6532117400001
20,1,93,64,1.25,6.25,1,-1.23997991180095,robson1966,1.25,-1,22.6274169979695,0,0,180,NaN,grating,17.37720449
20,1.4142135623731,93,64,1.25,6.25,1,-1.23315628141988,robson1966,1.76776695296637,-1,22.6274169979695,0,0,180,NaN,grating,17.1063077699999
20,2,93,64,1.25,6.25,1,-1.19139182788774,robson1966,2.5,-1,22.6274169979695,0,0,180,NaN,grating,15.53788232
20,2.82842712474619,93,64,1.25,6.25,1,-1.13696933807184,robson1966,3.53553390593274,-1,22.6274169979695,0,0,180,NaN,grating,13.7078498300001
20,4,93,64,1.25,6.25,1,-1.08569116907705,robson1966,5,-1,22.6274169979695,0,0,180,NaN,grating,12.18123072
20,5.65685424949238,93,64,1.25,6.25,1,-0.945534205467829,robson1966,7.07106781186547,-1,22.6274169979695,0,0,180,NaN,grating,8.821332771
20,8,93,64,1.25,6.25,1,-0.760922703189924,robson1966,10,-1,22.6274169979695,0,0,180,NaN,grating,5.766638182
20,11.3137084989848,93,64,1.25,6.25,1,-0.595399196545268,robson1966,14.1421356237309,-1,22.6274169979695,0,0,180,NaN,grating,3.939119867
20,0.5,93,64,1.25,6.25,1,-1.46425951835747,robson1966,0.625,-1,0.5,0,0,180,NaN,grating,29.1245697499997
20,0.5,93,64,1.25,6.25,1,-1.51249102957497,robson1966,0.625,-1,0.707106781186547,0,0,180,NaN,grating,32.5455061099998
20,0.5,93,64,1.25,6.25,1,-1.59609231580227,robson1966,0.625,-1,1,0,0,180,NaN,grating,39.4541158799997
20,0.5,93,64,1.25,6.25,1,-1.69255533828863,robson1966,0.625,-1,1.4142135623731,0,0,180,NaN,grating,49.2669115799996
20,0.5,93,64,1.25,6.25,1,-1.83081900389516,robson1966,0.625,-1,2,0,0,180,NaN,grating,67.7359153300006
20,0.5,93,64,1.25,6.25,1,-1.98515983994727,robson1966,0.625,-1,2.82842712474619,0,0,180,NaN,grating,96.6406494700001
20,0.5,93,64,1.25,6.25,1,-2.13628524177163,robson1966,0.625,-1,4,0,0,180,NaN,grating,136.8627436
20,0.5,93,64,1.25,6.25,1,-2.25525630296289,robson1966,0.625,-1,5.65685424949238,0,0,180,NaN,grating,179.993284900001
20,0.5,93,64,1.25,6.25,1,-2.16843958266988,robson1966,0.625,-1,8,0,0,180,NaN,grating,147.380349700001
20,0.5,93,64,1.25,6.25,1,-2.00445244428643,robson1966,0.625,-1,11.3137084989848,0,0,180,NaN,grating,101.0304865
20,0.5,93,64,1.25,6.25,1,-1.68933990420779,robson1966,0.625,-1,16,0,0,180,NaN,grating,48.9034956899995
20,0.5,93,64,1.25,6.25,1,-1.26811803918322,robson1966,0.625,-1,22.6274169979695,0,0,180,NaN,grating,18.5403547299999
20,0.5,93,64,1.25,6.25,1,-0.586446013571636,robson1966,0.625,-1,32,0,0,180,NaN,grating,3.858744412
20,4,93,64,1.25,6.25,1,-2.33376611579026,robson1966,5,-1,0.5,0,0,180,NaN,grating,215.6582694
20,4,93,64,1.25,6.25,1,-2.28279826251487,robson1966,5,-1,0.707106781186547,0,0,180,NaN,grating,191.777769199998
20,4,93,64,1.25,6.25,1,-2.22544590091186,robson1966,5,-1,1,0,0,180,NaN,grating,168.052857300001
20,4,93,64,1.25,6.25,1,-2.21287784972472,robson1966,5,-1,1.4142135623731,0,0,180,NaN,grating,163.259269800002
20,4,93,64,1.25,6.25,1,-2.20032525750503,robson1966,5,-1,2,0,0,180,NaN,grating,158.608061600001
20,4,93,64,1.25,6.25,1,-2.15256254076828,robson1966,5,-1,2.82842712474619,0,0,180,NaN,grating,142.089681500002
20,4,93,64,1.25,6.25,1,-2.1208100472054,robson1966,5,-1,4,0,0,180,NaN,grating,132.071784900001
20,4,93,64,1.25,6.25,1,-2.10184718205998,robson1966,5,-1,5.65685424949238,0,0,180,NaN,grating,126.429139499999
20,4,93,64,1.25,6.25,1,-2.06049473829585,robson1966,5,-1,8,0,0,180,NaN,grating,114.946231700001
20,4,93,64,1.25,6.25,1,-1.92630670174115,robson1966,5,-1,11.3137084989848,0,0,180,NaN,grating,84.393053689999
20,4,93,64,1.25,6.25,1,-1.58096613025203,robson1966,5,-1,16,0,0,180,NaN,grating,38.1036106000002
20,4,93,64,1.25,6.25,1,-1.1427899662393,robson1966,5,-1,22.6274169979695,0,0,180,NaN,grating,13.89280584
20,4,93,64,1.25,6.25,1,-0.483851010634857,robson1966,5,-1,32,0,0,180,NaN,grating,3.046849556
20,16,93,64,1.25,6.25,1,-1.54975984975968,robson1966,20,-1,0.5,0,0,180,NaN,grating,35.4617243599998
20,16,93,64,1.25,6.25,1,-1.55319171618393,robson1966,20,-1,0.707106781186547,0,0,180,NaN,grating,35.7430588500004
20,16,93,64,1.25,6.25,1,-1.48944454070748,robson1966,20,-1,1,0,0,180,NaN,grating,30.8634549499997
20,16,93,64,1.25,6.25,1,-1.42568190620864,robson1966,20,-1,1.4142135623731,0,0,180,NaN,grating,26.6490607100002
20,16,93,64,1.25,6.25,1,-1.39392425993653,robson1966,20,-1,2,0,0,180,NaN,grating,24.7699003799999
20,16,93,64,1.25,6.25,1,-1.38136136165682,robson1966,20,-1,2.82842712474619,0,0,180,NaN,grating,24.0636422100002
20,16,93,64,1.25,6.25,1,-1.32400384734215,robson1966,20,-1,4,0,0,180,NaN,grating,21.0864683
20,16,93,64,1.25,6.25,1,-1.26664633273576,robson1966,20,-1,5.65685424949238,0,0,180,NaN,grating,18.47763282
20,16,93,64,1.25,6.25,1,-1.14209431750504,robson1966,20,-1,8,0,0,180,NaN,grating,13.87057029
20,16,93,64,1.25,6.25,1,-1.0047166035346,robson1966,20,-1,11.3137084989848,0,0,180,NaN,grating,10.10919569
20,16,93,64,1.25,6.25,1,-0.780965099653489,robson1966,20,-1,16,0,0,180,NaN,grating,6.03900097400001
20,16,93,64,1.25,6.25,1,-0.397193808217295,robson1966,20,-1,22.6274169979695,0,0,180,NaN,grating,2.495708213
20,22.6274169979695,93,64,1.25,6.25,1,-1.24895624695977,robson1966,28.2842712474619,-1,0.5,0,0,180,NaN,grating,17.7401074900001
20,22.6274169979695,93,64,1.25,6.25,1,-1.22359341472692,robson1966,28.2842712474619,-1,0.707106781186547,0,0,180,NaN,grating,16.73375533
20,22.6274169979695,93,64,1.25,6.25,1,-1.19184607428407,robson1966,28.2842712474619,-1,1,0,0,180,NaN,grating,15.5541425299999
20,22.6274169979695,93,64,1.25,6.25,1,-1.1792780229678,robson1966,28.2842712474619,-1,1.4142135623731,0,0,180,NaN,grating,15.1104717399999
20,22.6274169979695,93,64,1.25,6.25,1,-1.10591543797508,robson1966,28.2842712474619,-1,2,0,0,180,NaN,grating,12.7619029600001
20,22.6274169979695,93,64,1.25,6.25,1,-1.07096296131391,robson1966,28.2842712474619,-1,2.82842712474619,0,0,180,NaN,grating,11.7750554600001
20,22.6274169979695,93,64,1.25,6.25,1,-0.991205562194497,robson1966,28.2842712474619,-1,4,0,0,180,NaN,grating,9.799537117
20,22.6274169979695,93,64,1.25,6.25,1,-0.921042960753201,robson1966,28.2842712474619,-1,5.65685424949238,0,0,180,NaN,grating,8.337636571
20,22.6274169979695,93,64,1.25,6.25,1,-0.796480639679716,robson1966,28.2842712474619,-1,8,0,0,180,NaN,grating,6.25864963
20,22.6274169979695,93,64,1.25,6.25,1,-0.665508045649903,robson1966,28.2842712474619,-1,11.3137084989848,0,0,180,NaN,grating,4.629222397
20,22.6274169979695,93,64,1.25,6.25,1,-0.400167061833275,robson1966,28.2842712474619,-1,16,0,0,180,NaN,grating,2.512852875
10,1,95,66,1,1.5707963267949,1,-1.56172757589666,virsu1982,1,-1,1,0,0,180,NaN,grating,36.45252159334
10,2,95,66,1,1.5707963267949,1,-1.82291898865972,virsu1982,2,-1,1,0,0,180,NaN,grating,66.5149070711459
10,3.0314331330208,95,66,1,1.5707963267949,1,-1.9335933160763,virsu1982,3.0314331330208,-1,1,0,0,180,NaN,grating,85.8209496848118
10,4,95,66,1,1.5707963267949,1,-1.94687423541575,virsu1982,4,-1,1,0,0,180,NaN,grating,88.4859331924481
10,6.06286626604159,95,66,1,1.5707963267949,1,-1.88489661200218,virsu1982,6.06286626604159,-1,1,0,0,180,NaN,grating,76.7178833286973
10,8,95,66,1,1.5707963267949,1,-1.7299525536416,virsu1982,8,-1,1,0,0,180,NaN,grating,53.6973129239197
10,11.3137084989848,95,66,1,1.5707963267949,1,-1.47761508711578,virsu1982,11.3137084989848,-1,1,0,0,180,NaN,grating,30.0341321354084
10,16,95,66,1,1.5707963267949,1,-1.10574934700054,virsu1982,16,-1,1,0,0,180,NaN,grating,12.7570232488269
10,22.6274169979695,95,66,1,1.5707963267949,1,-0.764872418596866,virsu1982,22.6274169979695,-1,1,0,0,180,NaN,grating,5.81932240148383
10,1,95,66,1,1.5707963267949,1,-1.41121049057205,virsu1982,1,-1,1,0,1.5,180,NaN,grating,25.7757013154586
10,2,95,66,1,1.5707963267949,1,-1.64141309174756,virsu1982,2,-1,1,0,1.5,180,NaN,grating,43.7938464937876
10,3.0314331330208,95,66,1,1.5707963267949,1,-1.73437952670502,virsu1982,3.0314331330208,-1,1,0,1.5,180,NaN,grating,54.2474747952958
10,4,95,66,1,1.5707963267949,1,-1.76536833841921,virsu1982,4,-1,1,0,1.5,180,NaN,grating,58.2597126715034
10,6.06286626604159,95,66,1,1.5707963267949,1,-1.69010979576544,virsu1982,6.06286626604159,-1,1,0,1.5,180,NaN,grating,48.9902658009743
10,8,95,66,1,1.5707963267949,1,-1.53516573736356,virsu1982,8,-1,1,0,1.5,180,NaN,grating,34.2898620054436
10,11.3137084989848,95,66,1,1.5707963267949,1,-1.2385585400406,virsu1982,11.3137084989848,-1,1,0,1.5,180,NaN,grating,17.3204248295408
10,16,95,66,1,1.5707963267949,1,-0.844557934330686,virsu1982,16,-1,1,0,1.5,180,NaN,grating,6.99129993592268
10,22.6274169979695,95,66,1,1.5707963267949,1,-0.39743365157864,virsu1982,22.6274169979695,-1,1,0,1.5,180,NaN,grating,2.49708687284414
10,1,95,66,1,1.5707963267949,1,-1.15001907795455,virsu1982,1,-1,1,0,4,180,NaN,grating,14.1259959680189
10,2,95,66,1,1.5707963267949,1,-1.4377723292092,virsu1982,2,-1,1,0,4,180,NaN,grating,27.4013732939837
10,3.0314331330208,95,66,1,1.5707963267949,1,-1.55287362968979,virsu1982,3.0314331330208,-1,1,0,4,180,NaN,grating,35.7168894599202
10,4,95,66,1,1.5707963267949,1,-1.57058152220121,virsu1982,4,-1,1,0,4,180,NaN,grating,37.2033049603295
10,6.06286626604159,95,66,1,1.5707963267949,1,-1.48204206027839,virsu1982,6.06286626604159,-1,1,0,4,180,NaN,grating,30.3418502280493
10,8,95,66,1,1.5707963267949,1,-1.32267102876941,virsu1982,8,-1,1,0,4,180,NaN,grating,21.0218546413268
10,11.3137084989848,95,66,1,1.5707963267949,1,-0.977367127212536,virsu1982,11.3137084989848,-1,1,0,4,180,NaN,grating,9.49220539893146
10,1,95,66,1,1.5707963267949,1,-0.977367127212536,virsu1982,1,-1,1,0,7.5,180,NaN,grating,9.49220539893146
10,2,95,66,1,1.5707963267949,1,-1.26512037856181,virsu1982,2,-1,1,0,7.5,180,NaN,grating,18.4128230083615
10,3.0314331330208,95,66,1,1.5707963267949,1,-1.54401968350021,virsu1982,3.0314331330208,-1,1,0,7.5,180,NaN,grating,34.9961027929551
10,4,95,66,1,1.5707963267949,1,-1.32267102876941,virsu1982,4,-1,1,0,7.5,180,NaN,grating,21.0218546413268
10,6.06286626604159,95,66,1,1.5707963267949,1,-1.18543486290482,virsu1982,6.06286626604159,-1,1,0,7.5,180,NaN,grating,15.3262132090074
10,8,95,66,1,1.5707963267949,1,-0.844557934330686,virsu1982,8,-1,1,0,7.5,180,NaN,grating,6.99129993592268
10,11.3137084989848,95,66,1,1.5707963267949,1,-0.317748135695135,virsu1982,11.3137084989848,-1,1,0,7.5,180,NaN,grating,2.07849093956329
10,1,95,66,1,1.5707963267949,1,-0.751591499251473,virsu1982,1,-1,1,0,14,180,NaN,grating,5.64405840558205
10,2,95,66,1,1.5707963267949,1,-1.01720988504473,virsu1982,2,-1,1,0,14,180,NaN,grating,10.4042285800949
10,3.0314331330208,95,66,1,1.5707963267949,1,-1.2385585400406,virsu1982,3.0314331330208,-1,1,0,14,180,NaN,grating,17.3204248295408
10,4,95,66,1,1.5707963267949,1,-0.972940154120524,virsu1982,4,-1,1,0,14,180,NaN,grating,9.39593825398092
10,6.06286626604159,95,66,1,1.5707963267949,1,-0.671905983505771,virsu1982,6.06286626604159,-1,1,0,14,180,NaN,grating,4.69792396478745
10,1,95,66,1,1.5707963267949,1,-0.441703382529403,virsu1982,1,-1,1,0,30,180,NaN,grating,2.76505250553408
10,2,95,66,1,1.5707963267949,1,-0.331029055110637,virsu1982,2,-1,1,0,30,180,NaN,grating,2.14303396929271
10,1,95,66,1,1.5707963267949,1,-1.35225386809751,virsu1982,1,-1,18,0,0,180,NaN,grating,22.5036968154915
10,2,95,66,1,1.5707963267949,1,-1.32654510362978,virsu1982,2,-1,18,0,0,180,NaN,grating,21.2102166024106
10,2.82842712474619,95,66,1,1.5707963267949,1,-1.28263814914692,virsu1982,2.82842712474619,-1,18,0,0,180,NaN,grating,19.1707078628961
10,4,95,66,1,1.5707963267949,1,-1.22087862461639,virsu1982,4,-1,18,0,0,180,NaN,grating,16.6294782950154
10,6.06286626604159,95,66,1,1.5707963267949,1,-1.11929311321031,virsu1982,6.06286626604159,-1,18,0,0,180,NaN,grating,13.1611280086775
10,8,95,66,1,1.5707963267949,1,-0.999815152303745,virsu1982,8,-1,18,0,0,180,NaN,grating,9.99574463016685
10,11.3137084989848,95,66,1,1.5707963267949,1,-0.822658634091907,virsu1982,11.3137084989848,-1,18,0,0,180,NaN,grating,6.64750440960617
10,16,95,66,1,1.5707963267949,1,-0.570050746657287,virsu1982,16,-1,18,0,0,180,NaN,grating,3.71578644966612
10,1,95,66,1,1.5707963267949,1,-1.31229495068937,virsu1982,1,-1,18,0,1.5,180,NaN,grating,20.5255569684194
10,2,95,66,1,1.5707963267949,1,-1.25549373483141,virsu1982,2,-1,18,0,1.5,180,NaN,grating,18.0091715407274
10,2.82842712474619,95,66,1,1.5707963267949,1,-1.20270702124167,virsu1982,2.82842712474619,-1,18,0,1.5,180,NaN,grating,15.9480291662272
10,4,95,66,1,1.5707963267949,1,-1.23419826379114,virsu1982,4,-1,18,0,1.5,180,NaN,grating,17.1473994064286
10,6.06286626604159,95,66,1,1.5707963267949,1,-0.994976480973274,virsu1982,6.06286626604159,-1,18,0,1.5,180,NaN,grating,9.88499561448271
10,8,95,66,1,1.5707963267949,1,-0.87548522698645,virsu1982,8,-1,18,0,1.5,180,NaN,grating,7.50732516677637
10,11.3137084989848,95,66,1,1.5707963267949,1,-0.773819957078301,virsu1982,11.3137084989848,-1,18,0,1.5,180,NaN,grating,5.94045837454898
10,16,95,66,1,1.5707963267949,1,-0.241499647021229,virsu1982,16,-1,18,0,1.5,180,NaN,grating,1.74381194015829
10,1,95,66,1,1.5707963267949,1,-1.14804598699697,virsu1982,1,-1,18,0,4,180,NaN,grating,14.0619641694212
10,2,95,66,1,1.5707963267949,1,-1.12672392989369,virsu1982,2,-1,18,0,4,180,NaN,grating,13.3882535917901
10,2.82842712474619,95,66,1,1.5707963267949,1,-1.06063087006867,virsu1982,2.82842712474619,-1,18,0,4,180,NaN,grating,11.4982267817554
10,4,95,66,1,1.5707963267949,1,-0.981125119685614,virsu1982,4,-1,18,0,4,180,NaN,grating,9.57469877412173
10,6.06286626604159,95,66,1,1.5707963267949,1,-0.8307009311534,virsu1982,6.06286626604159,-1,18,0,4,180,NaN,grating,6.77175022980971
10,8,95,66,1,1.5707963267949,1,-0.67569063938321,virsu1982,8,-1,18,0,4,180,NaN,grating,4.73904289162226
10,11.3137084989848,95,66,1,1.5707963267949,1,-0.294339533108082,virsu1982,11.3137084989848,-1,18,0,4,180,NaN,grating,1.96942539239007
10,1,95,66,1,1.5707963267949,1,-1.0192628888934,virsu1982,1,-1,18,0,7.5,180,NaN,grating,10.453528049323
10,2,95,66,1,1.5707963267949,1,-0.891436890640614,virsu1982,2,-1,18,0,7.5,180,NaN,grating,7.78819632412368
10,2.82842712474619,95,66,1,1.5707963267949,1,-0.798677966386234,virsu1982,2.82842712474619,-1,18,0,7.5,180,NaN,grating,6.29039570874451
10,4,95,66,1,1.5707963267949,1,-0.665893659335723,virsu1982,4,-1,18,0,7.5,180,NaN,grating,4.63333454743898
10,6.06286626604159,95,66,1,1.5707963267949,1,-0.346780627266134,virsu1982,6.06286626604159,-1,18,0,7.5,180,NaN,grating,2.22218712619793
10,1,95,66,1,1.5707963267949,1,-0.748430225705947,virsu1982,1,-1,18,0,14,180,NaN,grating,5.60312389643843
10,2,95,66,1,1.5707963267949,1,-0.682762543673392,virsu1982,2,-1,18,0,14,180,NaN,grating,4.81684358235765
10,2.82842712474619,95,66,1,1.5707963267949,1,-0.576670687072609,virsu1982,2.82842712474619,-1,18,0,14,180,NaN,grating,3.77285997388305
10,4,95,66,1,1.5707963267949,1,-0.430580033870052,virsu1982,4,-1,18,0,14,180,NaN,grating,2.69513195843222
10,1,95,66,1,1.5707963267949,1,-0.411012659694716,virsu1982,1,-1,18,0,30,180,NaN,grating,2.57639625792159
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.499999999976875,snowden1995,0.15988,-1,0.757858283255199,0,0,180,0,gabor,3.16227766
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.752173913051136,snowden1995,0.15988,-1,1.5157165665104,0,0,180,0,gabor,5.65163248899999
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.847826086945811,snowden1995,0.15988,-1,2.29739670999407,0,0,180,0,gabor,7.044109314
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.847826086945811,snowden1995,0.15988,-1,3.0314331330208,0,0,180,0,gabor,7.044109314
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.691304347854955,snowden1995,0.15988,-1,4.59479341998814,0,0,180,0,gabor,4.912520185
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.439130434806996,snowden1995,0.15988,-1,6.06286626604159,0,0,180,0,gabor,2.748719572
0.0033,0.1,96,67,1.5988,8.030418001,1,-0.186956521833615,snowden1995,0.15988,-1,8,0,0,180,0,gabor,1.53800066
0.0033,1,96,67,1.5988,8.030418001,1,-0.682608695689891,snowden1995,1.5988,-1,0.757858283255199,0,0,180,0,gabor,4.81513752700001
0.0033,1,96,67,1.5988,8.030418001,1,-0.673913043476583,snowden1995,1.5988,-1,1.5157165665104,0,0,180,0,gabor,4.71968531999999
0.0033,1,96,67,1.5988,8.030418001,1,-0.586956521776645,snowden1995,1.5988,-1,2.29739670999407,0,0,180,0,gabor,3.863282989
0.0033,1,96,67,1.5988,8.030418001,1,-0.491304347766271,snowden1995,1.5988,-1,3.0314331330208,0,0,180,0,gabor,3.09959069
0.0033,1,96,67,1.5988,8.030418001,1,-0.334782608701618,snowden1995,1.5988,-1,4.59479341998814,0,0,180,0,gabor,2.16163622
0.0033,1,96,67,1.5988,8.030418001,1,-0.178260869480562,snowden1995,1.5988,-1,6.06286626604159,0,0,180,0,gabor,1.507512318
0.0033,4,96,67,1.5988,8.030418001,1,-0.177186493314428,snowden1995,6.3952,-1,0.812252396356236,0,0,180,0,gabor,1.503787579
0.0033,4,96,67,1.5988,8.030418001,1,-0.193175038729267,snowden1995,6.3952,-1,1.5157165665104,0,0,180,0,gabor,1.560181194
0.0033,4,96,67,1.5988,8.030418001,1,-0.140645507851744,snowden1995,6.3952,-1,2.46228882668983,0,0,180,0,gabor,1.382437506
0.0033,4,96,67,1.5988,8.030418001,1,-0.0366901325540826,snowden1995,6.3952,-1,3.24900958542494,0,0,180,0,gabor,1.088153423
0.004,0.1,96,68,1.5988,8.030418001,1,-0.395652173991193,snowden1995,0.15988,-1,0.757858283255199,0,0,180,0,gabor,2.486864793
0.004,0.1,96,68,1.5988,8.030418001,1,-0.586956521776645,snowden1995,0.15988,-1,1.5157165665104,0,0,180,0,gabor,3.863282989
0.004,0.1,96,68,1.5988,8.030418001,1,-0.743478260851834,snowden1995,0.15988,-1,2.29739670999407,0,0,180,0,gabor,5.53959814099999
0.004,0.1,96,68,1.5988,8.030418001,1,-0.856521739116218,snowden1995,0.15988,-1,3.0314331330208,0,0,180,0,gabor,7.18657130700001
0.004,0.1,96,68,1.5988,8.030418001,1,-0.691304347854955,snowden1995,0.15988,-1,4.59479341998814,0,0,180,0,gabor,4.912520185
0.004,0.1,96,68,1.5988,8.030418001,1,-0.386956521827433,snowden1995,0.15988,-1,6.49801917084988,0,0,180,0,gabor,2.437566776
0.004,0.1,96,68,1.5988,8.030418001,1,-0.143478260964394,snowden1995,0.15988,-1,8,0,0,180,0,gabor,1.391484141
0.004,1,96,68,1.5988,8.030418001,1,-0.854978354996644,snowden1995,1.5988,-1,0.757858283255199,0,0,180,0,gabor,7.16107718900001
0.004,1,96,68,1.5988,8.030418001,1,-0.863636363656312,snowden1995,1.5988,-1,1.5157165665104,0,0,180,0,gabor,7.30527154300001
0.004,1,96,68,1.5988,8.030418001,1,-0.889610389602021,snowden1995,1.5988,-1,2.29739670999407,0,0,180,0,gabor,7.75551049
0.004,1,96,68,1.5988,8.030418001,1,-0.785714285743782,snowden1995,1.5988,-1,3.0314331330208,0,0,180,0,gabor,6.10540229699999
0.004,1,96,68,1.5988,8.030418001,1,-0.456709956695377,snowden1995,1.5988,-1,4.59479341998814,0,0,180,0,gabor,2.862265769
0.004,1,96,68,1.5988,8.030418001,1,-0.196969696925021,snowden1995,1.5988,-1,6.06286626604159,0,0,180,0,gabor,1.573873043
0.089,0.1,96,69,1.5988,8.030418001,1,-1.10869565231263,snowden1995,0.15988,-1,0.757858283255199,0,0,180,0,gabor,12.8438626399999
0.089,0.1,96,69,1.5988,8.030418001,1,-1.14347826096439,snowden1995,0.15988,-1,1.62450479271247,0,0,180,0,gabor,13.9148414099999
0.089,0.1,96,69,1.5988,8.030418001,1,-1.44782608693558,snowden1995,0.15988,-1,3.24900958542494,0,0,180,0,gabor,28.0431042800001
0.089,0.1,96,69,1.5988,8.030418001,1,-1.35217391301176,snowden1995,0.15988,-1,6.06286626604159,0,0,180,0,gabor,22.4995541900001
0.089,0.1,96,69,1.5988,8.030418001,1,-0.995652173907698,snowden1995,0.15988,-1,9.18958683997628,0,0,180,0,gabor,9.900387061
0.089,0.1,96,69,1.5988,8.030418001,1,-0.586956521776645,snowden1995,0.15988,-1,12.1257325320832,0,0,180,0,gabor,3.863282989
0.089,0.1,96,69,1.5988,8.030418001,1,-0.334782608701618,snowden1995,0.15988,-1,18.3791736799526,0,0,180,0,gabor,2.16163622
0.089,0.25,96,69,1.5988,8.030418001,1,-0.992824951560041,snowden1995,0.3997,-1,7.46426393229446,0,0,180,0,gabor,9.836145663
0.089,0.25,96,69,1.5988,8.030418001,1,-0.548534585209404,snowden1995,0.3997,-1,10.5560632861832,0,0,180,0,gabor,3.536181805
0.089,0.25,96,69,1.5988,8.030418001,1,-0.290857993651458,snowden1995,0.3997,-1,13.928809012738,0,0,180,0,gabor,1.953700527
0.089,1,96,69,1.5988,8.030418001,1,-1.74347826085183,snowden1995,1.5988,-1,0.757858283255199,0,0,180,0,gabor,55.3959814099994
0.089,1,96,69,1.5988,8.030418001,1,-1.69130434785496,snowden1995,1.5988,-1,1.5157165665104,0,0,180,0,gabor,49.1252018500005
0.089,1,96,69,1.5988,8.030418001,1,-1.74347826085183,snowden1995,1.5988,-1,3.0314331330208,0,0,180,0,gabor,55.3959814099994
0.089,1,96,69,1.5988,8.030418001,1,-1.59565217388135,snowden1995,1.5988,-1,6.06286626604159,0,0,180,0,gabor,39.4141508000004
0.089,1,96,69,1.5988,8.030418001,1,-1.29130434782447,snowden1995,1.5988,-1,9.18958683997628,0,0,180,0,gabor,19.5570951100001
0.089,1,96,69,1.5988,8.030418001,1,-0.856521739116218,snowden1995,1.5988,-1,12.1257325320832,0,0,180,0,gabor,7.18657130700001
0.089,1,96,69,1.5988,8.030418001,1,-0.0913043479528524,snowden1995,1.5988,-1,18.3791736799526,0,0,180,0,gabor,1.23396928
0.089,4,96,69,1.5988,8.030418001,1,-1.34960028631158,snowden1995,6.3952,-1,0.812252396356236,0,0,180,0,gabor,22.3666162400002
0.089,4,96,69,1.5988,8.030418001,1,-1.35693831283425,snowden1995,6.3952,-1,1.62450479271247,0,0,180,0,gabor,22.7477429900001
0.089,4,96,69,1.5988,8.030418001,1,-1.24355685484607,snowden1995,6.3952,-1,3.24900958542494,0,0,180,0,gabor,17.5209179100001
0.089,4,96,69,1.5988,8.030418001,1,-1.08668879341008,snowden1995,6.3952,-1,6.06286626604159,0,0,180,0,gabor,12.2092445700001
0.089,4,96,69,1.5988,8.030418001,1,-0.99224436223294,snowden1995,6.3952,-1,6.49801917084988,0,0,180,0,gabor,9.82300493500001
0.089,4,96,69,1.5988,8.030418001,2,-0.593214173767188,snowden1995,6.3952,-1,9.18958683997628,0,0,180,0.0206799698947108,gabor,3.9193511356017
0.089,4,96,69,1.5988,8.030418001,2,-0.249233987717478,snowden1995,6.3952,-1,12.1257325320832,0,0,180,0.0119129327675566,gabor,1.77514563027237
0.11,0.1,96,70,1.5988,8.030418001,1,-1.09130434795285,snowden1995,0.15988,-1,0.757858283255199,0,0,180,0,gabor,12.3396927999999
0.11,0.1,96,70,1.5988,8.030418001,1,-1.23913043483959,snowden1995,0.15988,-1,1.5157165665104,0,0,180,0,gabor,17.3432480200002
0.11,0.1,96,70,1.5988,8.030418001,1,-1.439130434807,snowden1995,0.15988,-1,3.24900958542494,0,0,180,0,gabor,27.4871957200003
0.11,0.1,96,70,1.5988,8.030418001,1,-1.38695652182743,snowden1995,0.15988,-1,6.49801917084988,0,0,180,0,gabor,24.3756677599998
0.11,0.1,96,70,1.5988,8.030418001,1,-1.10000000007101,snowden1995,0.15988,-1,9.18958683997628,0,0,180,0,gabor,12.5892541200001
0.11,0.1,96,70,1.5988,8.030418001,1,-0.586956521776645,snowden1995,0.15988,-1,12.1257325320832,0,0,180,0,gabor,3.863282989
0.11,0.1,96,70,1.5988,8.030418001,1,-0.178260869480562,snowden1995,0.15988,-1,18.3791736799526,0,0,180,0,gabor,1.507512318
