observer,age,luminance,s_frequency,col_dir_id,bkg_id,ge_sigma,area,log_cone_contrast,dataset,ge_lambda,stim_id,t_frequency,orientation,eccentricity,vis_field,var_log_cone_contrast,stimulus,sensitivity
obs_91,Inf,150,2,23,23,1.5,7.06858347057703,-2.431707,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,270.213473373407
obs_26,Inf,0.002,0.125,23,18,1.5,7.06858347057703,-0.583244,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,3.83039886465698
obs_26,Inf,0.002,2,23,18,1.5,7.06858347057703,-0.585169,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,3.84741470014434
obs_26,Inf,0.002,0.5,23,18,1.5,7.06858347057703,-0.956875999999998,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,9.05474032541494
obs_26,Inf,0.002,0.25,23,18,1.5,7.06858347057703,-0.904522000000002,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,8.02642219187007
obs_26,Inf,0.002,4,23,18,1.5,7.06858347057703,-0.0617369999999998,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,1.15275496119479
obs_26,Inf,0.002,1,23,18,1.5,7.06858347057703,-0.981545000000002,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,9.58396016638872
obs_26,Inf,0.02,8,23,19,1.5,7.06858347057703,-0.318191,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,2.08061152586976
obs_26,Inf,0.02,1,23,19,0.15,0.0706858347057703,-0.429531,hdrvdp_csf,0.3,-1,0,0,0,180,Inf,gabor,2.68862975097763
obs_26,Inf,0.02,0.25,23,19,1.5,7.06858347057703,-1.147021,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,14.0288153825838
obs_26,Inf,0.02,1.41,23,19,1.5,7.06858347057703,-1.323373,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,21.0558607598255
obs_26,Inf,0.02,2,23,19,1.5,7.06858347057703,-1.190642,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,15.5110786510516
obs_26,Inf,0.02,4,23,19,1.5,7.06858347057703,-0.884442000000001,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,7.66376183838066
obs_26,Inf,0.02,1,23,19,0.5,0.785398163397448,-0.873677,hdrvdp_csf,1,-1,0,0,0,180,Inf,gabor,7.47613267549483
obs_26,Inf,0.02,1,23,19,1.5,7.06858347057703,-1.429691,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,26.8962046126763
obs_26,Inf,0.02,0.5,23,19,1.5,7.06858347057703,-1.390038,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,24.5492370777582
obs_26,Inf,0.02,0.125,23,19,1.5,7.06858347057703,-0.921021,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,8.33721497653509
obs_26,Inf,0.02,8,23,19,0.5,0.785398163397448,0.108743999999999,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,0.778495309049922
obs_26,Inf,0.02,8,23,19,0.15,0.0706858347057703,0.503013,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,0.314041468853265
obs_26,Inf,0.02,0.71,23,19,1.5,7.06858347057703,-1.50845,hdrvdp_csf,2.13,-1,0,0,0,180,Inf,gabor,32.2440807424793
obs_81,Inf,0.002,1,23,18,1.5,7.06858347057703,-0.939125000000001,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,8.69210572199395
obs_81,Inf,0.002,0.25,23,18,1.5,7.06858347057703,-0.806755,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,6.40847950892239
obs_81,Inf,0.002,0.5,23,18,1.5,7.06858347057703,-0.985235000000001,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,9.66573757816847
obs_81,Inf,0.002,0.125,23,18,1.5,7.06858347057703,-0.719142000000001,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,5.23771664684717
obs_81,Inf,0.002,2,23,18,1.5,7.06858347057703,-0.710328000000001,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,5.13248867784747
obs_81,Inf,0.002,4,23,18,1.5,7.06858347057703,-0.193123,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,1.559994258669
obs_81,Inf,0.02,8,23,19,1.5,7.06858347057703,-0.17638,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,1.50099760748441
obs_33,Inf,0.002,0.125,23,18,1.5,7.06858347057703,-0.738993000000001,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,5.4826812781151
obs_33,Inf,0.002,1,23,18,1.5,7.06858347057703,-0.971620000000002,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,9.36742015522852
obs_33,Inf,0.002,4,23,18,1.5,7.06858347057703,-0.0949590000000002,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,1.24439712768456
obs_33,Inf,0.002,2,23,18,1.5,7.06858347057703,-0.714148999999999,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,5.17784445649655
obs_33,Inf,0.002,0.25,23,18,1.5,7.06858347057703,-0.881316000000001,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,7.60879704497932
obs_33,Inf,0.002,0.5,23,18,1.5,7.06858347057703,-1.012249,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,10.2860587378091
obs_33,Inf,0.02,8,23,19,1.5,7.06858347057703,-0.168391,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,1.47363863811501
obs_33,Inf,0.02,2,23,19,1.5,7.06858347057703,-1.244055,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,17.5410263115735
obs_33,Inf,0.02,8,23,19,0.15,0.0706858347057703,-0.0603829999999998,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,1.1491666134063
obs_33,Inf,0.02,1,23,19,0.15,0.0706858347057703,-0.379418,hdrvdp_csf,0.3,-1,0,0,0,180,Inf,gabor,2.39562038521842
obs_33,Inf,0.02,1.41,23,19,1.5,7.06858347057703,-1.381254,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,24.0576941878711
obs_33,Inf,0.02,0.5,23,19,1.5,7.06858347057703,-1.277928,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,18.9639149974707
obs_33,Inf,0.02,1,23,19,1.5,7.06858347057703,-1.446673,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,27.9687463294331
obs_33,Inf,0.02,0.25,23,19,1.5,7.06858347057703,-1.117285,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,13.1004133825078
obs_33,Inf,0.02,4,23,19,1.5,7.06858347057703,-0.807266,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,6.41602429818687
obs_33,Inf,0.02,0.71,23,19,1.5,7.06858347057703,-1.339333,hdrvdp_csf,2.13,-1,0,0,0,180,Inf,gabor,21.8440418545659
obs_33,Inf,0.02,0.125,23,19,1.5,7.06858347057703,-1.048475,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,11.1808546055884
obs_33,Inf,0.02,1,23,19,0.5,0.785398163397448,-0.936292999999999,hdrvdp_csf,1,-1,0,0,0,180,Inf,gabor,8.63560959100066
obs_33,Inf,0.02,8,23,19,0.5,0.785398163397448,-0.095811,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,1.24684078528274
obs_35,Inf,0.002,0.125,23,18,1.5,7.06858347057703,-0.806226,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,6.40067830038109
obs_35,Inf,0.002,0.125,23,18,1.5,7.06858347057703,-0.974515,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,9.43007181211607
obs_35,Inf,0.002,1,23,18,1.5,7.06858347057703,-1.045267,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,11.0985693474962
obs_35,Inf,0.002,0.25,23,18,1.5,7.06858347057703,-0.983067,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,9.61760640832074
obs_35,Inf,0.002,4,23,18,1.5,7.06858347057703,-0.099319,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,1.25695288757132
obs_35,Inf,0.002,2,23,18,1.5,7.06858347057703,-0.681609,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,4.80406638421003
obs_35,Inf,0.002,0.5,23,18,1.5,7.06858347057703,-1.096147,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,12.4780580008929
obs_35,Inf,0.02,8,23,19,1.5,7.06858347057703,-0.480330999999999,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,3.02225427105565
obs_35,Inf,0.02,1,23,19,0.5,0.785398163397448,-0.975203999999998,hdrvdp_csf,1,-1,0,0,0,180,Inf,gabor,9.44504431674939
obs_35,Inf,0.02,1,23,19,1.5,7.06858347057703,-1.581223,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,38.1261541973937
obs_35,Inf,0.02,8,23,19,0.15,0.0706858347057703,0.220380000000001,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,0.602032587671322
obs_35,Inf,0.02,8,23,19,0.5,0.785398163397448,-0.194951,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,1.56657430877477
obs_35,Inf,0.02,1,23,19,0.15,0.0706858347057703,-0.493853,hdrvdp_csf,0.3,-1,0,0,0,180,Inf,gabor,3.1178340809639
obs_35,Inf,0.02,0.25,23,19,1.5,7.06858347057703,-1.2041,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,15.999263828686
obs_35,Inf,0.02,1.41,23,19,1.5,7.06858347057703,-1.393454,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,24.7430937129171
obs_35,Inf,0.02,0.125,23,19,1.5,7.06858347057703,-1.156021,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,14.3225715337255
obs_35,Inf,0.02,0.5,23,19,1.5,7.06858347057703,-1.464208,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,29.1211150411194
obs_35,Inf,0.02,4,23,19,1.5,7.06858347057703,-0.961205999999998,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,9.14546937966055
obs_35,Inf,0.02,2,23,19,1.5,7.06858347057703,-1.171186,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,14.831531552024
obs_35,Inf,0.02,0.71,23,19,1.5,7.06858347057703,-1.571266,hdrvdp_csf,2.13,-1,0,0,0,180,Inf,gabor,37.2619861433908
obs_77,Inf,20,1,23,22,1.5,7.06858347057703,-2.147057,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,140.299783222652
obs_77,Inf,20,0.5,23,22,1.5,7.06858347057703,-1.67648,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,47.4766426636224
obs_77,Inf,20,16,23,22,1.5,7.06858347057703,-1.216323,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,16.4559515489197
obs_77,Inf,20,2,23,22,1.5,7.06858347057703,-2.43635,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,273.117796550447
obs_77,Inf,20,1,23,22,0.5,0.785398163397448,-1.789292,hdrvdp_csf,1,-1,0,0,0,180,Inf,gabor,61.5590628942009
obs_77,Inf,20,1,23,22,0.15,0.0706858347057703,-1.494047,hdrvdp_csf,0.3,-1,0,0,0,180,Inf,gabor,31.1922713326581
obs_77,Inf,20,0.125,23,22,1.5,7.06858347057703,-1.261202,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,18.2474423400097
obs_77,Inf,20,4,23,22,1.5,7.06858347057703,-2.527432,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,336.846469611365
obs_77,Inf,20,1.41,23,22,1.5,7.06858347057703,-2.295732,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,197.575004271249
obs_77,Inf,20,2.83,23,22,1.5,7.06858347057703,-2.29377,hdrvdp_csf,8.49,-1,0,0,0,180,Inf,gabor,196.684438372893
obs_77,Inf,20,8,23,22,0.15,0.0706858347057703,-1.375827,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,23.758936674558
obs_77,Inf,20,0.25,23,22,1.5,7.06858347057703,-1.569568,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,37.1165840526754
obs_77,Inf,20,8,23,22,0.5,0.785398163397448,-1.82545,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,66.9036789904778
obs_77,Inf,20,8,23,22,1.5,7.06858347057703,-1.917317,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,82.664111086604
obs_77,Inf,150,8,23,23,0.15,0.0706858347057703,-1.761591,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,57.7551877509424
obs_77,Inf,150,8,23,23,0.5,0.785398163397448,-2.007458,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,101.732097776222
obs_77,Inf,150,2,23,23,1.5,7.06858347057703,-2.461562,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,289.442299619667
obs_77,Inf,150,0.5,23,23,1.5,7.06858347057703,-1.982889,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,96.1366534244682
obs_77,Inf,150,0.125,23,23,1.5,7.06858347057703,-1.258417,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,18.1308013674001
obs_77,Inf,150,1,23,23,1.5,7.06858347057703,-2.320718,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,209.275312928479
obs_77,Inf,150,1,23,23,0.5,0.785398163397448,-1.803515,hdrvdp_csf,1,-1,0,0,0,180,Inf,gabor,63.6084774047642
obs_77,Inf,150,8,23,23,1.5,7.06858347057703,-2.362984,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,230.666220657847
obs_77,Inf,150,1.41,23,23,1.5,7.06858347057703,-2.353252,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,225.55476172744
obs_77,Inf,150,2.83,23,23,1.5,7.06858347057703,-2.574244,hdrvdp_csf,8.49,-1,0,0,0,180,Inf,gabor,375.183732805236
obs_77,Inf,150,4,23,23,1.5,7.06858347057703,-2.294779,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,197.141928211815
obs_77,Inf,150,1,23,23,0.15,0.0706858347057703,-1.87047,hdrvdp_csf,0.3,-1,0,0,0,180,Inf,gabor,74.2112932622992
obs_77,Inf,150,0.25,23,23,1.5,7.06858347057703,-1.591534,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,39.0421746607231
obs_77,Inf,150,16,23,23,1.5,7.06858347057703,-1.246154,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,17.6260095056591
obs_81,Inf,0.0002,4,23,17,1.5,7.06858347057703,0.347070000000001,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,0.449707364788226
obs_81,Inf,0.0002,1,23,17,1.5,7.06858347057703,-0.564295,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,3.66686566544286
obs_81,Inf,0.0002,0.125,23,17,1.5,7.06858347057703,-0.577554000000001,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,3.78054141478359
obs_81,Inf,0.0002,0.5,23,17,1.5,7.06858347057703,-0.615475,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,4.125484882332
obs_81,Inf,2e-05,0.5,23,16,1.5,7.06858347057703,0.117100000000001,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,0.763659924136156
obs_81,Inf,2e-05,0.125,23,16,1.5,7.06858347057703,0.0644210000000007,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,0.862142391784174
obs_81,Inf,20,32,23,22,1.5,7.06858347057703,-0.789631000000001,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,6.16071332014421
obs_84,Inf,20,32,23,22,1.5,7.06858347057703,-1.207613,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,16.1292064197915
obs_84,Inf,20,32,23,22,1.5,7.06858347057703,-1.321743,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,20.9769817322415
obs_81,Inf,20,32,23,22,1.5,7.06858347057703,-0.830136,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,6.76294724992095
obs_84,Inf,0.2,32,23,20,1.5,7.06858347057703,-0.0384189999999999,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.09249384782221
obs_84,Inf,0.2,32,23,20,1.5,7.06858347057703,-0.0308040000000002,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.07350482310452
obs_84,Inf,2,32,23,21,1.5,7.06858347057703,-0.744433,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,5.55178961276921
obs_84,Inf,2,32,23,21,1.5,7.06858347057703,-0.625691,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,4.22367993014914
obs_84,Inf,20,32,23,22,1.5,7.06858347057703,-1.193328,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,15.6073079649194
obs_84,Inf,20,32,23,22,1.5,7.06858347057703,-1.15659,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,14.3413488484785
obs_81,Inf,20,32,23,22,1.5,7.06858347057703,-0.780588000000001,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,6.0337595609519
obs_81,Inf,150,32,23,23,1.5,7.06858347057703,-1.085273,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,12.1695074247096
obs_81,Inf,2,32,23,21,1.5,7.06858347057703,-0.2324,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.70765447281387
obs_81,Inf,2,16,23,21,1.5,7.06858347057703,-0.703138000000001,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,5.04821682574037
obs_81,Inf,2,16,23,21,1.5,7.06858347057703,-0.954790000000001,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,9.01135294693855
obs_81,Inf,2,32,23,21,1.5,7.06858347057703,-0.164158,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.45934508577602
obs_81,Inf,0.2,16,23,20,1.5,7.06858347057703,-0.0206590000000001,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,1.04871867077839
obs_81,Inf,0.2,16,23,20,1.5,7.06858347057703,-0.0678719999999998,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,1.16915475421133
obs_84,Inf,0.2,8,23,20,1.5,7.06858347057703,-1.097944,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,12.5297959936423
obs_84,Inf,0.2,32,23,20,1.5,7.06858347057703,-0.00636999999999995,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.01477556218447
obs_84,Inf,0.2,16,23,20,1.5,7.06858347057703,-0.392947,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,2.47142252159709
obs_84,Inf,2,0.25,23,21,1.5,7.06858347057703,-1.568718,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,37.0440106169383
obs_84,Inf,2,0.125,23,21,1.5,7.06858347057703,-1.417535,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,26.153812144679
obs_84,Inf,2,4,23,21,1.5,7.06858347057703,-2.059373,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,114.649720416056
obs_84,Inf,2,2,23,21,1.5,7.06858347057703,-2.18138,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,151.837834062449
obs_84,Inf,2,8,23,21,1.5,7.06858347057703,-1.549768,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,35.4623898630162
obs_84,Inf,2,16,23,21,1.5,7.06858347057703,-0.863100999999999,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,7.29627173419226
obs_84,Inf,2,0.5,23,21,1.5,7.06858347057703,-1.887011,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,77.0922995090907
obs_84,Inf,2,32,23,21,1.5,7.06858347057703,-0.653118999999999,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,4.49903114889897
obs_84,Inf,2,1,23,21,1.5,7.06858347057703,-2.106285,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,127.727672977593
obs_84,Inf,20,1,23,22,1.5,7.06858347057703,-2.219476,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,165.758573274502
obs_84,Inf,20,8,23,22,1.5,7.06858347057703,-2.269492,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,185.991030209313
obs_84,Inf,20,16,23,22,1.5,7.06858347057703,-1.600897,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,39.8930278337832
obs_84,Inf,20,0.25,23,22,1.5,7.06858347057703,-1.647106,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,44.3716930490831
obs_84,Inf,20,4,23,22,1.5,7.06858347057703,-2.419477,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,262.71023928681
obs_84,Inf,20,32,23,22,1.5,7.06858347057703,-1.048867,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,11.1909511502445
obs_84,Inf,20,2,23,22,1.5,7.06858347057703,-2.457281,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,286.60317683629
obs_84,Inf,20,0.125,23,22,1.5,7.06858347057703,-1.452118,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,28.3216140379889
obs_84,Inf,20,8,23,22,0.5,0.785398163397448,-1.847601,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,70.4045942593801
obs_84,Inf,20,0.5,23,22,1.5,7.06858347057703,-2.089263,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,122.818276877304
obs_84,Inf,20,8,23,22,0.15,0.0706858347057703,-1.389082,hdrvdp_csf,2.4,-1,0,0,0,180,Inf,gabor,24.4952569797602
obs_84,Inf,0.2,0.71,23,20,1.5,7.06858347057703,-1.840826,hdrvdp_csf,2.13,-1,0,0,0,180,Inf,gabor,69.3148040748804
obs_84,Inf,0.2,1,23,20,1.5,7.06858347057703,-1.851559,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,71.0491685533133
obs_84,Inf,0.2,0.5,23,20,1.5,7.06858347057703,-1.816227,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,65.4978433204186
obs_84,Inf,0.2,1.41,23,20,1.5,7.06858347057703,-1.917788,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,82.7538103996624
obs_84,Inf,0.2,8,23,20,1.5,7.06858347057703,-1.076994,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,11.9397160902296
obs_84,Inf,0.2,4,23,20,1.5,7.06858347057703,-1.594984,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,39.3535576802261
obs_84,Inf,0.2,16,23,20,1.5,7.06858347057703,-0.225372,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,1.68024263331341
obs_84,Inf,0.2,0.25,23,20,1.5,7.06858347057703,-1.493079,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,31.1228242293162
obs_84,Inf,0.2,2,23,20,1.5,7.06858347057703,-1.795214,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,62.4042258560364
obs_84,Inf,0.2,0.125,23,20,1.5,7.06858347057703,-1.425012,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,26.6079857936483
obs_84,Inf,0.2,32,23,20,1.5,7.06858347057703,-0.0404959999999997,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,1.09773117974935
obs_84,Inf,150,1,23,23,1.5,7.06858347057703,-2.306136,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,202.365278951851
obs_84,Inf,150,2.83,23,23,1.5,7.06858347057703,-2.616201,hdrvdp_csf,8.49,-1,0,0,0,180,Inf,gabor,413.238712715962
obs_84,Inf,150,8,23,23,1.5,7.06858347057703,-2.273562,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,187.742242058703
obs_84,Inf,150,16,23,23,1.5,7.06858347057703,-1.820497,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,66.1449968333769
obs_84,Inf,150,4,23,23,1.5,7.06858347057703,-2.503026,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,318.438815646187
obs_84,Inf,150,0.125,23,23,1.5,7.06858347057703,-1.559997,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,36.3075546724414
obs_84,Inf,150,0.25,23,23,1.5,7.06858347057703,-1.731314,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,53.8659098600225
obs_84,Inf,150,1.41,23,23,1.5,7.06858347057703,-2.415188,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,260.128537948887
obs_84,Inf,150,2,23,23,1.5,7.06858347057703,-2.483698,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,304.577627902301
obs_84,Inf,150,0.5,23,23,1.5,7.06858347057703,-1.973088,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,93.991374363148
obs_84,Inf,150,32,23,23,1.5,7.06858347057703,-1.319138,hdrvdp_csf,96,-1,0,0,0,180,Inf,gabor,20.8515334937676
obs_84,Inf,0.02,4,23,19,1.5,7.06858347057703,-0.846656000000001,hdrvdp_csf,12,-1,0,0,0,180,Inf,gabor,7.0251564433929
obs_84,Inf,0.02,0.25,23,19,1.5,7.06858347057703,-1.23828,hdrvdp_csf,0.75,-1,0,0,0,180,Inf,gabor,17.3093197262919
obs_84,Inf,0.02,16,23,19,1.5,7.06858347057703,-0.0107189999999998,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,1.02498851701129
obs_84,Inf,0.02,2,23,19,1.5,7.06858347057703,-1.406315,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,25.4867817507914
obs_84,Inf,0.02,0.125,23,19,1.5,7.06858347057703,-1.205281,hdrvdp_csf,0.375,-1,0,0,0,180,Inf,gabor,16.0428306846761
obs_84,Inf,0.02,8,23,19,1.5,7.06858347057703,-0.600975,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,3.99001933303453
obs_84,Inf,0.02,0.5,23,19,1.5,7.06858347057703,-1.431021,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,26.9786988286545
obs_84,Inf,0.02,1.41,23,19,1.5,7.06858347057703,-1.428805,hdrvdp_csf,4.23,-1,0,0,0,180,Inf,gabor,26.8413898565942
obs_84,Inf,0.02,1,23,19,1.5,7.06858347057703,-1.61942,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,41.6313026268068
obs_84,Inf,0.02,8,23,19,0.5,0.785398163397448,-0.376755,hdrvdp_csf,8,-1,0,0,0,180,Inf,gabor,2.38097590251201
obs_84,Inf,20,2,23,22,1.5,7.06858347057703,-2.398397,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,250.26320381017
obs_84,Inf,20,1,23,22,1.5,7.06858347057703,-2.256104,hdrvdp_csf,3,-1,0,0,0,180,Inf,gabor,180.344955914536
obs_84,Inf,150,2.83,23,23,1.5,7.06858347057703,-2.460375,hdrvdp_csf,8.49,-1,0,0,0,180,Inf,gabor,288.652285155345
obs_84,Inf,150,2,23,23,1.5,7.06858347057703,-2.516805,hdrvdp_csf,6,-1,0,0,0,180,Inf,gabor,328.704008291739
obs_14,Inf,150,8,23,23,1.5,7.06858347057703,-2.200745,hdrvdp_csf,24,-1,0,0,0,180,Inf,gabor,158.761429253862
obs_14,Inf,150,0.5,23,23,1.5,7.06858347057703,-1.875936,hdrvdp_csf,1.5,-1,0,0,0,180,Inf,gabor,75.1512138936178
obs_14,Inf,150,16,23,23,1.5,7.06858347057703,-1.725217,hdrvdp_csf,48,-1,0,0,0,180,Inf,gabor,53.1149772746423
